src_bytes,class
44,normal
0,anomaly
54540,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
326,normal
8,anomaly
193,normal
260,normal
42,normal
247,normal
344,normal
0,anomaly
1273,normal
307,normal
225,normal
2191,normal
45,normal
292,normal
199,normal
212,normal
0,anomaly
303,normal
328,normal
230,normal
0,anomaly
225,normal
18,anomaly
299,normal
1010,normal
105,normal
54540,anomaly
216,normal
275,normal
32,normal
221,normal
210,normal
0,anomaly
0,anomaly
0,anomaly
146,normal
0,anomaly
44,normal
149,normal
0,anomaly
1214,normal
0,anomaly
665,normal
0,anomaly
0,anomaly
24252,anomaly
0,anomaly
3798,normal
226,normal
200,normal
0,anomaly
260,normal
190,normal
1046,normal
8,anomaly
0,anomaly
6932,normal
44,anomaly
229,normal
235,normal
0,anomaly
209,normal
10073,normal
147,normal
0,anomaly
0,anomaly
271,normal
145,normal
0,anomaly
2194619,normal
0,anomaly
0,anomaly
0,anomaly
147,normal
0,anomaly
199,normal
0,anomaly
0,anomaly
0,anomaly
1,anomaly
705,normal
275,normal
0,anomaly
218,normal
295,normal
234,normal
0,anomaly
0,anomaly
44,normal
0,anomaly
180,normal
1,anomaly
6,anomaly
0,anomaly
311,normal
178,normal
8,anomaly
1383,normal
0,anomaly
0,anomaly
1,anomaly
338,normal
244,normal
42,normal
233,normal
6,anomaly
223,normal
0,normal
0,anomaly
0,anomaly
308,normal
8325,normal
0,anomaly
0,anomaly
0,anomaly
203,normal
1,anomaly
194,normal
316,normal
42,normal
200,normal
8,anomaly
382,normal
0,anomaly
3482,normal
242,normal
0,anomaly
197,normal
156,normal
0,anomaly
46,normal
321,normal
0,anomaly
0,anomaly
0,normal
30,normal
1032,anomaly
44,normal
8,anomaly
0,anomaly
0,anomaly
275,normal
0,anomaly
158,normal
0,anomaly
0,anomaly
211,normal
54540,anomaly
0,anomaly
520,anomaly
0,anomaly
0,anomaly
0,anomaly
54540,anomaly
0,anomaly
44,normal
0,anomaly
0,anomaly
0,anomaly
319,normal
320,normal
262,normal
45,normal
263,normal
216,normal
288,normal
28,anomaly
229,normal
43,normal
8,anomaly
0,anomaly
0,anomaly
302,normal
218,normal
235,normal
190,normal
215,normal
0,anomaly
854,normal
516,normal
147,normal
7,normal
0,anomaly
249,normal
8,normal
0,anomaly
1,anomaly
287,normal
326,normal
277,normal
251,normal
284,normal
105,normal
8,anomaly
0,anomaly
45,normal
195,normal
1032,anomaly
336,normal
0,anomaly
314,normal
0,anomaly
42,normal
9,normal
203,normal
0,anomaly
0,anomaly
48,normal
0,anomaly
105,normal
1492,normal
0,anomaly
1,anomaly
43232,anomaly
0,anomaly
0,normal
863,normal
0,anomaly
0,anomaly
0,anomaly
45,normal
345,normal
0,normal
0,anomaly
227,normal
0,anomaly
1564,normal
339,normal
0,anomaly
192,normal
0,anomaly
0,anomaly
44,normal
0,anomaly
306,normal
0,anomaly
42,normal
8,anomaly
329,normal
203,normal
0,anomaly
0,anomaly
301,normal
17,normal
105,normal
334,normal
1343,normal
1,anomaly
290,normal
255,normal
356,normal
325,normal
0,anomaly
0,anomaly
8,anomaly
213,normal
222,normal
213,normal
0,anomaly
322,normal
236,normal
29,normal
212,normal
0,anomaly
0,anomaly
0,anomaly
113,normal
36,normal
0,anomaly
2825,normal
0,anomaly
0,anomaly
276,normal
1032,anomaly
28,anomaly
0,anomaly
222,normal
3009,normal
305,normal
46,normal
1140,normal
0,anomaly
324,normal
1919,normal
152,normal
0,anomaly
215,anomaly
332,normal
279,normal
222,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
278,normal
481,normal
0,anomaly
45,normal
0,anomaly
501760,normal
204,normal
361,normal
230,normal
237,normal
1476,normal
40494,normal
16787,normal
250,normal
46,normal
214,normal
300,normal
147,normal
254,normal
33,normal
11396,normal
0,anomaly
0,anomaly
1699,normal
0,anomaly
350,normal
1030,normal
276,normal
1496,normal
269,normal
397,normal
0,anomaly
0,anomaly
193,normal
0,anomaly
0,anomaly
0,anomaly
180,normal
459,normal
501760,normal
105,normal
383,normal
0,anomaly
105,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
516,normal
122,normal
1,anomaly
7280,normal
8,anomaly
12338,normal
0,anomaly
0,anomaly
0,anomaly
298,normal
147,normal
814,normal
0,anomaly
321,normal
0,anomaly
0,anomaly
45,normal
18,anomaly
295,normal
211,normal
0,anomaly
0,anomaly
0,anomaly
1289,normal
0,anomaly
300,normal
405412,normal
206,normal
43,normal
0,anomaly
0,anomaly
0,anomaly
1032,anomaly
239,normal
248,normal
263,normal
320,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
45,normal
240,normal
0,anomaly
0,anomaly
89,normal
147,normal
0,anomaly
0,anomaly
0,anomaly
15377,normal
0,anomaly
28,anomaly
12,normal
0,anomaly
0,anomaly
903,normal
0,anomaly
0,anomaly
341,normal
212,normal
953,normal
350,normal
42,normal
2511,normal
0,anomaly
8,anomaly
189,normal
0,anomaly
0,anomaly
235,normal
214,normal
0,anomaly
0,anomaly
48,normal
215,anomaly
18,anomaly
227,normal
263,normal
0,normal
17,normal
748,normal
204,normal
1635,normal
2194619,normal
0,anomaly
30,normal
339,normal
303,normal
40,normal
383,normal
44,normal
0,anomaly
146,normal
0,anomaly
361,normal
0,anomaly
0,normal
348,normal
0,anomaly
230,normal
992,normal
0,anomaly
0,anomaly
0,normal
263,normal
0,anomaly
248,normal
0,anomaly
147,normal
0,anomaly
0,anomaly
884,normal
18,anomaly
520,anomaly
0,anomaly
280,normal
45,normal
18,anomaly
750,normal
3121,normal
222,normal
0,anomaly
1438,normal
0,anomaly
238,normal
0,anomaly
37,normal
334,anomaly
0,anomaly
145,normal
0,anomaly
0,anomaly
0,anomaly
334,anomaly
292,normal
215,normal
28,anomaly
0,anomaly
8,normal
213,normal
248,normal
218,normal
54540,anomaly
0,normal
283,normal
0,anomaly
1591,normal
44,normal
229,normal
250,normal
43,normal
0,anomaly
8,anomaly
0,anomaly
59,normal
0,anomaly
309,normal
0,anomaly
66,normal
219,normal
0,anomaly
0,anomaly
198,normal
1304,normal
35195,normal
0,anomaly
334,anomaly
219,normal
292,normal
0,normal
30,normal
8,anomaly
306,normal
30,normal
147,normal
0,normal
0,anomaly
0,anomaly
46,normal
1714,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
209,normal
0,anomaly
241,normal
286,normal
43,normal
0,anomaly
246,normal
44,normal
0,anomaly
292,normal
520,anomaly
0,anomaly
78,normal
0,anomaly
46,normal
280,normal
1422,normal
341,normal
0,anomaly
0,anomaly
45,normal
641,normal
45,normal
244,normal
252,normal
1,anomaly
553,normal
46,normal
0,anomaly
0,anomaly
289,normal
0,anomaly
0,anomaly
242,normal
0,anomaly
930,normal
0,anomaly
346,normal
0,anomaly
332,normal
0,normal
28,anomaly
299,normal
342,normal
30,normal
96,normal
0,anomaly
0,anomaly
78,normal
339,normal
0,anomaly
45,normal
7,normal
0,normal
224,normal
0,anomaly
2221,normal
183,normal
0,anomaly
888,normal
0,anomaly
29,normal
43,normal
212,normal
0,anomaly
0,anomaly
1032,anomaly
212,normal
6,anomaly
520,anomaly
8,anomaly
254,normal
45,normal
43,normal
229,normal
284,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
347,normal
18,anomaly
1,anomaly
312,normal
38,normal
0,anomaly
45,normal
327,normal
0,anomaly
0,anomaly
1297,anomaly
0,anomaly
0,normal
1,anomaly
0,anomaly
45,normal
1225,anomaly
0,anomaly
226,normal
0,anomaly
152,normal
2833,normal
0,anomaly
198,normal
0,anomaly
329,normal
0,anomaly
417,normal
285,normal
16726,normal
0,normal
364,normal
216,normal
339,normal
0,anomaly
0,anomaly
0,anomaly
303,normal
0,anomaly
0,anomaly
0,anomaly
905,normal
0,anomaly
247,normal
0,anomaly
0,anomaly
1,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
216,normal
0,anomaly
0,anomaly
343,normal
0,anomaly
0,anomaly
1032,anomaly
257,normal
333,normal
226,normal
0,anomaly
214,normal
0,normal
297,normal
178,normal
30,normal
307,normal
205,normal
345,normal
0,anomaly
322,normal
491,normal
238,normal
12778,normal
300,normal
0,anomaly
1038,normal
309,normal
1032,anomaly
980,normal
0,anomaly
0,anomaly
199,normal
0,anomaly
0,anomaly
258,normal
0,anomaly
3081,normal
2405,normal
230,normal
0,anomaly
0,anomaly
312,normal
1,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
755,normal
0,anomaly
1032,anomaly
0,anomaly
197,normal
45,normal
0,anomaly
0,anomaly
100,anomaly
218,normal
1,anomaly
43,normal
59,normal
0,anomaly
2099,normal
0,anomaly
8,anomaly
2194619,normal
933,normal
0,anomaly
1,anomaly
2067,normal
234,normal
46,normal
0,anomaly
0,normal
0,anomaly
250,normal
54540,anomaly
312,normal
147,normal
0,anomaly
0,anomaly
196,normal
1032,anomaly
0,normal
141,normal
259,normal
246,normal
0,anomaly
0,normal
851,normal
310,normal
0,normal
1255,anomaly
1452,normal
20,anomaly
383,normal
984,normal
46,normal
200,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
289,normal
0,anomaly
0,anomaly
235,normal
278,normal
0,anomaly
0,anomaly
0,anomaly
200,normal
0,anomaly
0,anomaly
326,normal
1363,normal
0,anomaly
12,normal
0,anomaly
239,normal
262,normal
293,normal
0,normal
0,anomaly
54540,anomaly
317,normal
0,anomaly
215,normal
325,normal
0,anomaly
45,normal
925,normal
0,anomaly
287,normal
202,normal
45,normal
516,normal
1,anomaly
224,normal
8,anomaly
0,anomaly
145,normal
48,normal
0,anomaly
44,normal
0,anomaly
105,normal
0,anomaly
43,normal
1284,normal
8325,normal
232,normal
197,normal
342,normal
0,anomaly
520,anomaly
0,anomaly
8,anomaly
0,anomaly
292,normal
986,normal
34,normal
8,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
189,normal
0,normal
0,anomaly
229,normal
0,anomaly
0,anomaly
501760,normal
193,normal
322,normal
0,anomaly
0,anomaly
220,normal
0,anomaly
0,anomaly
217,normal
0,anomaly
338,normal
383,normal
0,anomaly
201,normal
8,anomaly
0,anomaly
0,anomaly
0,anomaly
224,normal
0,anomaly
181,normal
0,normal
0,anomaly
338,normal
0,anomaly
9,normal
0,normal
885,normal
0,anomaly
0,anomaly
0,anomaly
276,normal
189,normal
395,normal
46,normal
146,normal
0,anomaly
256,normal
0,anomaly
0,anomaly
0,anomaly
741,normal
0,anomaly
46,normal
44,normal
54540,anomaly
0,anomaly
28,anomaly
0,anomaly
0,anomaly
1032,anomaly
0,anomaly
0,anomaly
0,anomaly
1,anomaly
0,anomaly
223,normal
251,normal
0,anomaly
331,normal
574,normal
0,anomaly
1,anomaly
0,anomaly
33,normal
341,normal
1786,normal
0,anomaly
280,normal
294,normal
235,normal
0,anomaly
294,normal
46,normal
244,normal
28,anomaly
330,normal
219,normal
0,anomaly
0,anomaly
0,anomaly
45,normal
7,normal
45,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
1032,anomaly
28,anomaly
0,anomaly
0,anomaly
293,normal
0,anomaly
0,anomaly
225,normal
327,normal
18,anomaly
192,normal
0,anomaly
0,normal
329,normal
223,normal
0,anomaly
170,normal
0,anomaly
0,normal
31,normal
307,normal
0,anomaly
1032,anomaly
222,normal
1,anomaly
44,normal
147,normal
12,normal
331,normal
288,normal
464,normal
607,normal
0,anomaly
204,normal
0,normal
45,normal
1489,normal
0,anomaly
219,normal
206,normal
227,normal
215,anomaly
8,anomaly
492,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
43,normal
0,normal
42,normal
8,anomaly
285,normal
845,normal
10044,normal
45,normal
341,normal
245,normal
0,anomaly
207,normal
54060,anomaly
350,normal
8,anomaly
198,normal
0,anomaly
181,normal
748,normal
330,normal
238,normal
54540,anomaly
309,normal
43,normal
1,anomaly
516,normal
0,anomaly
0,anomaly
965,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
217,normal
0,anomaly
225,normal
54540,anomaly
216,normal
0,anomaly
193,normal
0,anomaly
0,anomaly
46,normal
45,normal
0,normal
499,normal
1,anomaly
46,normal
215,normal
45,normal
204,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
269,normal
291,normal
38,normal
45,normal
0,anomaly
41,normal
0,anomaly
0,anomaly
227,normal
0,anomaly
45,normal
236,normal
45,normal
0,anomaly
1461,normal
0,anomaly
0,anomaly
0,anomaly
4539,normal
59,normal
302,normal
0,anomaly
1577,normal
254,normal
0,normal
262,normal
288,normal
290,normal
182,normal
0,anomaly
235,normal
45,normal
30,normal
8,anomaly
0,anomaly
3775,normal
0,anomaly
266,normal
351,normal
0,anomaly
342,normal
201,normal
0,anomaly
276,normal
0,anomaly
355,normal
149,normal
0,anomaly
1480,anomaly
0,anomaly
10,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
29,normal
0,normal
306,normal
284,normal
1874,normal
0,anomaly
289,normal
151,normal
212,normal
8,anomaly
8,normal
0,anomaly
43,normal
163,normal
1032,anomaly
322,normal
307,normal
8,anomaly
0,anomaly
215,normal
0,anomaly
0,anomaly
0,anomaly
1169,normal
210,normal
0,anomaly
0,anomaly
0,anomaly
327,normal
294,normal
0,anomaly
1032,anomaly
1032,anomaly
303,normal
1480,anomaly
323,normal
0,anomaly
0,anomaly
147,normal
0,anomaly
12,normal
0,anomaly
1,anomaly
1782,normal
0,anomaly
44,normal
306,normal
5135678,anomaly
251,normal
1,anomaly
54540,anomaly
0,anomaly
1032,anomaly
1417,normal
225,normal
516,normal
30,normal
0,anomaly
331,normal
1,anomaly
231,normal
0,anomaly
1032,anomaly
8,anomaly
0,anomaly
0,anomaly
638,normal
214,normal
0,anomaly
0,anomaly
242,normal
242,normal
8,anomaly
1537,normal
0,anomaly
2219,normal
244,normal
0,anomaly
0,anomaly
103,anomaly
30,normal
0,anomaly
0,anomaly
30,normal
1424,normal
2052,normal
0,anomaly
308,normal
0,anomaly
297,normal
0,normal
0,anomaly
0,normal
234,normal
0,anomaly
0,anomaly
1,anomaly
323,normal
206,normal
280,normal
0,anomaly
39908,normal
42,normal
321,normal
0,normal
54540,anomaly
866,normal
567,normal
0,anomaly
161,normal
0,anomaly
0,anomaly
332,normal
0,anomaly
211,normal
1,anomaly
229,normal
246,normal
0,anomaly
0,anomaly
8,anomaly
0,anomaly
955,normal
0,anomaly
2018,normal
0,anomaly
104,normal
45,normal
44,normal
0,anomaly
0,normal
8737,normal
277,normal
0,anomaly
46,normal
264,normal
0,anomaly
0,anomaly
0,anomaly
854,normal
0,normal
493,normal
40494,normal
973,normal
146,normal
0,normal
0,anomaly
0,normal
0,anomaly
914,normal
146,normal
226,normal
18,anomaly
623,normal
147,normal
0,anomaly
207,normal
215,normal
0,anomaly
0,anomaly
307,normal
0,anomaly
0,anomaly
1133,normal
162,normal
145,normal
45,normal
317,normal
0,anomaly
253,normal
43,normal
0,anomaly
0,anomaly
209,normal
2362,normal
0,anomaly
0,anomaly
0,anomaly
218,normal
0,anomaly
195,normal
45,normal
260,normal
21048,anomaly
0,anomaly
1032,anomaly
311,normal
0,anomaly
0,normal
0,anomaly
45,normal
221,normal
230,normal
329,normal
0,anomaly
1102,normal
0,anomaly
0,anomaly
1,anomaly
7045,anomaly
276,normal
0,anomaly
44,normal
0,anomaly
1,anomaly
1032,anomaly
44,normal
0,anomaly
0,normal
403,normal
8,anomaly
226,normal
495,normal
281,normal
46,normal
0,anomaly
30,normal
0,anomaly
0,anomaly
211,normal
0,anomaly
2302,normal
12022,normal
302,normal
8,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
232,normal
0,anomaly
0,anomaly
8,anomaly
0,anomaly
4170,normal
0,anomaly
329,normal
0,anomaly
0,anomaly
1,anomaly
308,normal
0,anomaly
288,normal
301,normal
233,normal
0,anomaly
8,anomaly
205,normal
291,normal
1,anomaly
491,normal
155,normal
45,normal
219,normal
0,anomaly
1032,anomaly
0,anomaly
1032,anomaly
0,anomaly
43,normal
0,anomaly
30,normal
0,anomaly
1985,normal
42,normal
0,anomaly
40,normal
506,normal
328,normal
0,anomaly
0,anomaly
14,normal
226,normal
1101,normal
415,normal
0,normal
8,anomaly
227,normal
222,normal
0,anomaly
520,anomaly
105,normal
1032,anomaly
44,normal
15876,normal
1,anomaly
0,anomaly
334,normal
147,normal
157,normal
0,anomaly
105,normal
0,anomaly
285,normal
0,anomaly
0,anomaly
42,normal
1480,anomaly
316,normal
363,normal
262,normal
0,anomaly
299,normal
0,anomaly
0,normal
0,anomaly
228,normal
1327,normal
0,anomaly
9,normal
0,anomaly
148,normal
0,anomaly
889,normal
373,normal
44,normal
0,anomaly
44,normal
4892,normal
8,anomaly
44,normal
0,anomaly
216,normal
0,anomaly
0,anomaly
1370,normal
36,normal
1032,anomaly
228,normal
0,anomaly
0,anomaly
45,normal
163,normal
260,normal
330,normal
163,normal
0,anomaly
76,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
45,normal
0,anomaly
0,anomaly
296,normal
0,anomaly
0,anomaly
567,normal
0,anomaly
0,anomaly
198,normal
516,normal
0,anomaly
858,normal
0,anomaly
321,normal
0,anomaly
247,normal
0,anomaly
105,normal
45,normal
44,normal
0,anomaly
0,anomaly
0,anomaly
8,anomaly
147,normal
1,anomaly
0,anomaly
0,anomaly
0,anomaly
865,normal
8,anomaly
0,anomaly
0,anomaly
233,normal
2194619,normal
0,anomaly
0,anomaly
283,normal
54540,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
947,normal
6,anomaly
243,normal
308,normal
276,normal
46,normal
312,normal
8,anomaly
794,normal
0,anomaly
0,anomaly
0,normal
105,normal
308,normal
567,normal
1138,anomaly
0,anomaly
0,anomaly
207,normal
147,normal
8,normal
0,normal
352,normal
0,anomaly
2314,normal
239,normal
279,normal
256,normal
879,normal
6,anomaly
8,anomaly
213,normal
179,normal
0,anomaly
64,normal
0,anomaly
0,anomaly
0,anomaly
294,normal
343,normal
0,anomaly
286,normal
5097472,normal
0,anomaly
227,normal
225,normal
145,normal
0,anomaly
8,normal
224,normal
145,normal
0,anomaly
0,anomaly
250,normal
0,anomaly
0,anomaly
748,normal
0,anomaly
1218,anomaly
0,anomaly
0,anomaly
213,normal
53208,anomaly
45908,anomaly
246,normal
0,anomaly
195,normal
1008,normal
240,normal
272,normal
15377,normal
8,anomaly
0,anomaly
312,normal
228,normal
214,normal
0,normal
201,normal
5319,normal
43,normal
1032,anomaly
231,normal
0,normal
309,normal
219,normal
345,normal
0,anomaly
316,normal
105,normal
310,normal
337,normal
0,anomaly
0,anomaly
748,normal
0,anomaly
0,anomaly
44,normal
0,anomaly
54540,anomaly
290,normal
0,anomaly
0,anomaly
246,normal
0,normal
231,normal
276,normal
0,anomaly
323,normal
8,anomaly
0,anomaly
30,normal
248,normal
1032,anomaly
28,anomaly
0,anomaly
11376,normal
195,normal
8,anomaly
0,normal
78,normal
35,normal
0,anomaly
221,normal
0,normal
0,anomaly
30,normal
105,normal
0,anomaly
323,normal
256,normal
0,anomaly
146,normal
2612,normal
520,anomaly
210,normal
295,normal
0,anomaly
339,normal
235,normal
0,anomaly
1153,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
43,normal
225,normal
2096,normal
854,normal
520,anomaly
0,anomaly
162,normal
214,normal
46,normal
0,anomaly
299,normal
11,normal
0,anomaly
334,anomaly
78,normal
0,anomaly
1199,normal
295,normal
318,normal
0,anomaly
0,anomaly
43,normal
0,anomaly
45,normal
0,anomaly
641,normal
46,normal
320,normal
1,anomaly
0,anomaly
217,normal
0,anomaly
348,normal
0,anomaly
8,anomaly
286,normal
175337,normal
0,anomaly
44,normal
43,normal
329,normal
147,normal
6,normal
0,anomaly
0,anomaly
1,anomaly
0,anomaly
291,normal
0,anomaly
0,normal
207,anomaly
0,anomaly
0,anomaly
329,normal
0,anomaly
0,anomaly
345,normal
0,anomaly
339,normal
78,normal
357,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
45,normal
296,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
147,normal
0,anomaly
141,normal
289,normal
0,anomaly
334,anomaly
244,normal
0,anomaly
1032,anomaly
193,normal
0,anomaly
0,anomaly
605,normal
358,normal
6,normal
0,anomaly
3775,normal
339,normal
241,normal
0,anomaly
207,normal
0,normal
271,normal
0,anomaly
0,anomaly
305,normal
0,anomaly
0,anomaly
34,normal
1032,anomaly
8,anomaly
217,normal
0,anomaly
0,anomaly
44,normal
305,normal
0,anomaly
281,normal
0,anomaly
276,normal
54540,anomaly
202,normal
301,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
293,normal
0,anomaly
0,anomaly
104,normal
319,normal
0,anomaly
0,anomaly
240,normal
147,normal
197,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
324,normal
310,normal
0,anomaly
0,anomaly
334,anomaly
1032,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
191,normal
227,normal
45,normal
210,normal
0,anomaly
313,normal
46,normal
46,normal
0,anomaly
334,anomaly
46,normal
0,anomaly
0,anomaly
325,normal
740,normal
202,normal
0,anomaly
0,anomaly
245,normal
0,anomaly
126,normal
0,anomaly
239,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
207,normal
105,normal
0,anomaly
276,normal
310,normal
373,normal
0,anomaly
0,anomaly
297,normal
234,normal
1,anomaly
181,normal
245,normal
0,anomaly
45,normal
181,normal
8,anomaly
260,normal
874,normal
1048,normal
8,anomaly
209,normal
0,anomaly
331,normal
168,normal
205,normal
44,normal
0,anomaly
300,normal
8,anomaly
147,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
8,anomaly
0,anomaly
0,anomaly
240,normal
251,normal
208,normal
8,anomaly
0,anomaly
0,anomaly
0,anomaly
154,normal
0,anomaly
28,anomaly
46,normal
0,normal
0,anomaly
246,normal
222,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
190,normal
90,normal
307,normal
302,normal
44,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1032,anomaly
8,anomaly
10,normal
1480,anomaly
0,anomaly
0,anomaly
218,normal
212,normal
224,normal
231,normal
0,anomaly
0,anomaly
889,normal
0,anomaly
0,anomaly
44,normal
28,anomaly
289,normal
163,normal
0,anomaly
195,normal
0,anomaly
46,normal
144,normal
0,anomaly
302,normal
1970,normal
0,anomaly
183,normal
0,anomaly
846,normal
3591,normal
11,normal
33,normal
0,anomaly
1032,anomaly
316,normal
520,anomaly
351,normal
288,normal
227,normal
0,normal
230,normal
0,anomaly
146,normal
196,normal
0,anomaly
238,normal
321,normal
298,normal
8,anomaly
0,normal
641,normal
0,anomaly
0,anomaly
253,normal
254,normal
210,normal
0,anomaly
0,anomaly
0,anomaly
308,normal
0,anomaly
30,normal
1702,normal
10261,normal
0,anomaly
810,normal
274,normal
297,normal
0,anomaly
0,anomaly
8,anomaly
0,anomaly
234,normal
0,anomaly
0,anomaly
225,normal
8,anomaly
42,normal
1,anomaly
326,normal
0,anomaly
293,normal
296,normal
0,anomaly
2039,normal
249,normal
203,normal
336,normal
0,anomaly
0,anomaly
353,normal
0,anomaly
0,normal
305,normal
1393,normal
1032,anomaly
0,anomaly
296,normal
1,anomaly
1342,normal
0,anomaly
295,normal
0,anomaly
319,normal
0,anomaly
331,normal
0,anomaly
59,normal
0,anomaly
288,normal
44,normal
0,anomaly
0,anomaly
0,anomaly
389,normal
245,normal
231,normal
1362,normal
324,normal
54540,anomaly
0,anomaly
244,normal
1262,normal
46,normal
8,anomaly
0,normal
0,anomaly
54540,anomaly
0,anomaly
0,anomaly
0,anomaly
82,normal
300,normal
0,anomaly
8,anomaly
244,normal
211,normal
198,normal
320,normal
1,anomaly
281,normal
296,normal
195,normal
1,anomaly
1908,normal
141,normal
0,anomaly
253,normal
0,anomaly
0,anomaly
215,normal
0,anomaly
258,normal
0,anomaly
0,normal
40494,normal
358,normal
323,normal
240,normal
868,normal
334,normal
0,anomaly
0,anomaly
1,anomaly
0,normal
0,anomaly
0,anomaly
198,normal
998,normal
117,normal
1032,anomaly
0,anomaly
30,normal
0,anomaly
0,anomaly
206,normal
45,normal
210,normal
30,normal
172,normal
339,normal
255,normal
0,anomaly
320,normal
0,anomaly
194,normal
105,normal
0,anomaly
0,anomaly
78,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
246,normal
0,anomaly
0,anomaly
0,anomaly
646,normal
0,anomaly
1511,normal
44,normal
4763,normal
0,anomaly
381,normal
43,normal
0,anomaly
105,normal
0,anomaly
0,anomaly
283,normal
368,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
46,normal
147,normal
0,anomaly
43,normal
0,anomaly
0,anomaly
582,normal
244,normal
327,normal
0,normal
279,normal
18,anomaly
0,anomaly
288,normal
1005,normal
1032,anomaly
46,normal
0,anomaly
0,anomaly
8,anomaly
189,normal
59,normal
1032,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
232,normal
8,anomaly
54540,anomaly
0,anomaly
0,anomaly
0,anomaly
303,normal
244,normal
0,anomaly
334,normal
0,anomaly
193,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
316,normal
5929,normal
0,normal
18,anomaly
0,anomaly
0,normal
344,normal
0,anomaly
290,normal
45,normal
248,normal
0,anomaly
242,normal
0,anomaly
1713,normal
0,anomaly
0,anomaly
1032,anomaly
1032,anomaly
641,normal
250,normal
0,anomaly
0,anomaly
306,normal
1095,normal
0,anomaly
520,anomaly
8,anomaly
229,normal
0,anomaly
290,normal
903,normal
293,normal
0,anomaly
0,anomaly
0,anomaly
45,normal
0,anomaly
342,normal
0,anomaly
223,normal
291,normal
7,normal
1766,normal
410,normal
7045,anomaly
147,normal
280,normal
221,normal
190,normal
0,anomaly
181,normal
320,normal
294,normal
241,normal
0,anomaly
1038,normal
0,anomaly
0,anomaly
302,normal
0,anomaly
641,normal
105,normal
259,normal
0,anomaly
0,anomaly
43,normal
204,normal
0,normal
0,anomaly
213,normal
329,normal
0,anomaly
0,anomaly
252,normal
326,normal
42,normal
0,anomaly
232,normal
0,anomaly
670,normal
0,normal
9178,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
298,normal
1,anomaly
0,anomaly
0,anomaly
878,normal
236,normal
0,anomaly
239,normal
147,normal
18,anomaly
439,normal
0,anomaly
334,anomaly
299,normal
253,normal
0,anomaly
290,normal
309,normal
9,normal
0,anomaly
105,normal
0,anomaly
54540,anomaly
188,normal
0,anomaly
289,normal
3530,normal
0,anomaly
740,normal
33,normal
0,anomaly
0,anomaly
4539,normal
0,anomaly
217,normal
306,normal
0,anomaly
211,normal
232,normal
235,normal
28,anomaly
319,normal
224,normal
259,normal
0,anomaly
228,normal
44,normal
0,anomaly
0,anomaly
307,normal
0,anomaly
160,normal
0,anomaly
192,normal
227,normal
0,normal
42,normal
0,anomaly
0,anomaly
520,anomaly
0,anomaly
48,normal
225,normal
54540,anomaly
8,anomaly
1032,anomaly
44,normal
0,anomaly
0,anomaly
0,anomaly
249,normal
285,normal
45,normal
0,anomaly
0,anomaly
218,normal
0,anomaly
0,anomaly
44,normal
54540,anomaly
0,anomaly
8737,normal
284,normal
0,anomaly
0,anomaly
196,normal
312,normal
279,normal
347,normal
0,anomaly
0,anomaly
329,normal
233,normal
33,normal
8,anomaly
105,normal
105,normal
0,anomaly
501760,normal
0,anomaly
0,anomaly
112,anomaly
54540,anomaly
