src_bytes,dst_bytes,class
520,0,anomaly
0,0,anomaly
280,6982,normal
45,76,normal
18,0,anomaly
750,338,normal
3121,335,normal
222,278,normal
0,0,anomaly
1438,338,normal
0,0,anomaly
238,468,normal
0,0,anomaly
37,53,normal
334,0,anomaly
0,0,anomaly
145,105,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
334,0,anomaly
292,1569,normal
215,1718,normal
28,0,anomaly
0,0,anomaly
8,138,normal
213,603,normal
248,2224,normal
218,36749,normal
54540,8314,anomaly
0,0,normal
283,6560,normal
0,0,anomaly
1591,332,normal
44,117,normal
229,1478,normal
250,1682,normal
43,127,normal
0,0,anomaly
8,0,anomaly
0,0,anomaly
59,0,normal
0,0,anomaly
309,383,normal
0,0,anomaly
66,2591,normal
219,519,normal
0,0,anomaly
0,0,anomaly
198,283,normal
1304,330,normal
35195,0,normal
0,0,anomaly
334,0,anomaly
219,4948,normal
292,394,normal
0,0,normal
30,0,normal
8,0,anomaly
306,504,normal
30,0,normal
147,105,normal
0,0,normal
0,0,anomaly
0,0,anomaly
46,83,normal
1714,329,normal
0,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
209,3571,normal
0,0,anomaly
241,3057,normal
286,171,normal
43,128,normal
0,0,anomaly
246,5285,normal
44,113,normal
0,0,anomaly
292,16641,normal
520,0,anomaly
0,0,anomaly
78,0,normal
0,0,anomaly
46,46,normal
280,290,normal
1422,407,normal
341,1531,normal
0,0,anomaly
0,0,anomaly
45,78,normal
641,334,normal
45,87,normal
244,921,normal
252,913,normal
1,0,anomaly
553,327,normal
46,149,normal
0,0,anomaly
0,0,anomaly
289,1856,normal
0,0,anomaly
0,0,anomaly
242,2102,normal
0,0,anomaly
930,333,normal
0,0,anomaly
346,357,normal
0,0,anomaly
332,930,normal
0,0,normal
28,0,anomaly
299,439,normal
342,253,normal
30,0,normal
96,31,normal
0,0,anomaly
0,0,anomaly
78,0,normal
339,458,normal
0,0,anomaly
45,111,normal
7,0,normal
0,0,normal
224,279,normal
0,0,anomaly
2221,330,normal
183,9736,normal
0,0,anomaly
888,327,normal
0,0,anomaly
29,0,normal
43,69,normal
212,1115,normal
0,0,anomaly
0,0,anomaly
1032,0,anomaly
212,362,normal
6,151,anomaly
520,0,anomaly
8,0,anomaly
254,9066,normal
45,77,normal
43,43,normal
229,1445,normal
284,2251,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
347,636,normal
18,0,anomaly
1,0,anomaly
312,3749,normal
38,130,normal
0,0,anomaly
45,72,normal
327,1663,normal
0,0,anomaly
0,0,anomaly
1297,2453,anomaly
0,0,anomaly
0,0,normal
1,0,anomaly
0,0,anomaly
45,130,normal
1225,2449,anomaly
0,0,anomaly
226,519,normal
0,0,anomaly
152,8157,normal
2833,327,normal
0,0,anomaly
198,7669,normal
0,0,anomaly
329,1054,normal
0,0,anomaly
417,3294,normal
285,788,normal
16726,336,normal
0,0,normal
364,646196,normal
216,7103,normal
339,1035,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
303,11455,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
905,334,normal
0,0,anomaly
247,13225,normal
0,0,anomaly
0,0,anomaly
1,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
216,1144,normal
0,0,anomaly
0,0,anomaly
343,3102,normal
0,0,anomaly
0,0,anomaly
1032,0,anomaly
257,4084,normal
333,1424,normal
226,12884,normal
0,0,anomaly
214,253,normal
0,0,normal
297,1468,normal
178,437,normal
30,0,normal
307,400,normal
205,1408,normal
345,607,normal
0,0,anomaly
322,762,normal
491,0,normal
238,1064,normal
12778,1396,normal
300,1380,normal
0,0,anomaly
1038,330,normal
309,4069,normal
1032,0,anomaly
980,330,normal
0,0,anomaly
0,0,anomaly
199,1606,normal
0,0,anomaly
0,0,anomaly
258,8745,normal
0,0,anomaly
3081,334,normal
2405,330,normal
230,2507,normal
0,0,anomaly
0,0,anomaly
312,3040,normal
1,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
755,327,normal
0,0,anomaly
1032,0,anomaly
0,0,anomaly
197,11312,normal
45,134,normal
0,0,anomaly
0,0,anomaly
100,0,anomaly
218,12640,normal
1,0,anomaly
43,131,normal
59,0,normal
0,0,anomaly
2099,368,normal
0,0,anomaly
8,0,anomaly
2194619,0,normal
933,334,normal
0,0,anomaly
1,0,anomaly
2067,328,normal
234,2823,normal
46,135,normal
0,0,anomaly
0,0,normal
0,0,anomaly
250,2791,normal
54540,8314,anomaly
312,9284,normal
147,105,normal
0,0,anomaly
0,0,anomaly
196,578,normal
1032,0,anomaly
0,0,normal
141,45,normal
259,1542,normal
246,1165,normal
0,0,anomaly
0,0,normal
851,334,normal
310,3222,normal
0,0,normal
1255,2451,anomaly
1452,326,normal
20,0,anomaly
383,0,normal
984,337,normal
46,46,normal
200,468,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
289,594,normal
0,0,anomaly
0,0,anomaly
235,406,normal
278,2736,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
200,354,normal
0,0,anomaly
0,0,anomaly
326,2109,normal
1363,0,normal
0,0,anomaly
12,56,normal
0,0,anomaly
239,2125,normal
262,8702,normal
293,283,normal
0,0,normal
0,0,anomaly
54540,8314,anomaly
317,370,normal
0,0,anomaly
215,4080,normal
325,185,normal
0,0,anomaly
45,45,normal
925,479,normal
0,0,anomaly
287,1808,normal
202,6546,normal
45,115,normal
516,4,normal
1,0,anomaly
224,280,normal
8,0,anomaly
0,0,anomaly
145,105,normal
48,48,normal
0,0,anomaly
44,131,normal
0,0,anomaly
105,146,normal
0,0,anomaly
43,107,normal
1284,387,normal
8325,0,normal
232,32617,normal
197,293,normal
342,336,normal
0,0,anomaly
520,0,anomaly
0,0,anomaly
8,0,anomaly
0,0,anomaly
292,2807,normal
986,144411,normal
34,0,normal
8,0,anomaly
0,0,anomaly
0,0,normal
0,0,anomaly
0,0,anomaly
189,15028,normal
0,0,normal
0,0,anomaly
229,770,normal
0,0,anomaly
0,0,anomaly
501760,0,normal
193,28696,normal
322,4137,normal
0,0,anomaly
0,0,anomaly
220,13140,normal
0,0,anomaly
0,0,anomaly
217,1039,normal
0,0,anomaly
338,9755,normal
383,0,normal
0,0,anomaly
201,19572,normal
8,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
224,1963,normal
0,0,anomaly
181,0,normal
0,0,normal
0,0,anomaly
338,776,normal
0,0,anomaly
9,0,normal
0,0,normal
885,2586,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
276,359,normal
189,732,normal
395,760,normal
46,78,normal
146,105,normal
0,0,anomaly
256,15968,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
741,338,normal
0,0,anomaly
46,120,normal
44,126,normal
54540,8314,anomaly
0,0,anomaly
28,0,anomaly
0,0,anomaly
0,0,anomaly
1032,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
1,0,anomaly
0,0,anomaly
223,1664,normal
251,255,normal
0,0,anomaly
331,5337,normal
574,11913,normal
0,0,anomaly
1,0,anomaly
0,0,anomaly
33,33,normal
341,8867,normal
1786,478,normal
0,0,anomaly
280,24971,normal
294,1389,normal
235,3714,normal
0,0,anomaly
294,2781,normal
46,46,normal
244,1026,normal
28,0,anomaly
330,584,normal
219,2808,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
45,45,normal
7,425,normal
45,130,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,normal
1032,0,anomaly
28,0,anomaly
0,0,anomaly
0,0,anomaly
293,827,normal
0,0,anomaly
0,0,anomaly
225,321,normal
327,385,normal
18,0,anomaly
192,626,normal
0,0,anomaly
0,0,normal
329,1032,normal
223,408,normal
0,0,anomaly
170,52838,normal
0,0,anomaly
0,0,normal
31,31,normal
307,20165,normal
0,0,anomaly
1032,0,anomaly
222,1680,normal
1,0,anomaly
44,76,normal
147,105,normal
12,0,normal
331,2518,normal
288,1426,normal
464,10134,normal
607,0,normal
0,0,anomaly
204,394,normal
0,0,normal
45,45,normal
1489,332,normal
0,0,anomaly
219,19309,normal
206,4057,normal
227,1397,normal
215,0,anomaly
8,0,anomaly
492,14334,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
43,129,normal
0,0,normal
42,72,normal
8,0,anomaly
285,4036,normal
845,331,normal
10044,0,normal
45,125,normal
341,1394,normal
245,453,normal
0,0,anomaly
207,622,normal
54060,7300,anomaly
350,3205,normal
8,0,anomaly
198,6136,normal
0,0,anomaly
181,0,normal
748,0,normal
330,240,normal
238,1603,normal
54540,8314,anomaly
309,2431,normal
43,74,normal
1,0,anomaly
516,4,normal
0,0,anomaly
0,0,anomaly
965,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
217,790,normal
0,0,anomaly
225,18278,normal
54540,8314,anomaly
216,3166,normal
0,0,anomaly
193,757,normal
0,0,anomaly
0,0,anomaly
46,135,normal
45,44,normal
0,0,normal
499,3551,normal
1,0,anomaly
46,131,normal
215,1043,normal
45,129,normal
204,1010,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
269,285,normal
291,31011,normal
38,130,normal
45,131,normal
0,0,anomaly
41,41,normal
0,0,anomaly
0,0,anomaly
227,406,normal
0,0,anomaly
45,45,normal
236,779,normal
45,136,normal
0,0,anomaly
1461,283,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
4539,0,normal
59,0,normal
302,1728,normal
0,0,anomaly
1577,330,normal
254,398,normal
0,0,normal
262,282,normal
288,3193,normal
290,12689,normal
182,0,normal
0,0,anomaly
235,2698,normal
45,135,normal
30,0,normal
8,0,anomaly
0,0,anomaly
3775,0,normal
0,0,anomaly
266,7546,normal
351,280,normal
0,0,anomaly
342,2851,normal
201,362,normal
0,0,anomaly
276,308,normal
0,0,anomaly
355,254,normal
149,7976,normal
0,0,anomaly
1480,0,anomaly
0,0,anomaly
10,39,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
29,29,normal
0,0,normal
306,2239,normal
284,7405,normal
1874,0,normal
0,0,anomaly
289,8822,normal
151,0,normal
212,5397,normal
8,0,anomaly
8,223,normal
0,0,anomaly
43,71,normal
163,404,normal
1032,0,anomaly
322,998,normal
307,885,normal
8,0,anomaly
0,0,anomaly
215,3632,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
1169,3380,normal
210,303,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
327,421,normal
294,454,normal
0,0,anomaly
1032,0,anomaly
1032,0,anomaly
303,1783,normal
1480,0,anomaly
323,3805,normal
0,0,anomaly
0,0,anomaly
147,105,normal
0,0,anomaly
12,0,normal
0,0,anomaly
1,0,anomaly
1782,330,normal
0,0,anomaly
44,127,normal
306,839,normal
5135678,0,anomaly
251,2716,normal
1,0,anomaly
54540,8314,anomaly
0,0,anomaly
1032,0,anomaly
1417,4145,normal
225,526,normal
516,4,normal
30,0,normal
0,0,anomaly
331,279,normal
1,0,anomaly
231,1550,normal
0,0,anomaly
1032,0,anomaly
8,0,anomaly
0,0,anomaly
0,0,anomaly
638,339,normal
214,4858,normal
0,0,anomaly
0,0,anomaly
242,2147,normal
242,4137,normal
8,0,anomaly
1537,328,normal
0,0,anomaly
2219,391,normal
244,770,normal
0,0,anomaly
0,0,anomaly
103,292,anomaly
30,0,normal
0,0,anomaly
0,0,anomaly
30,0,normal
1424,334,normal
2052,394,normal
0,0,anomaly
308,3222,normal
0,0,anomaly
297,2531,normal
0,0,normal
0,0,anomaly
0,0,normal
234,710,normal
0,0,anomaly
0,0,anomaly
1,0,anomaly
323,3675,normal
206,1162,normal
280,1538,normal
0,0,anomaly
39908,42841,normal
42,42,normal
321,1010,normal
0,0,normal
54540,8314,anomaly
866,331,normal
567,0,normal
0,0,anomaly
161,13352,normal
0,0,anomaly
0,0,anomaly
332,767,normal
0,0,anomaly
211,2570,normal
1,0,anomaly
229,855,normal
246,602,normal
0,0,anomaly
0,0,anomaly
8,0,anomaly
0,0,anomaly
955,333,normal
0,0,anomaly
2018,334,normal
0,0,anomaly
104,0,normal
45,121,normal
44,131,normal
0,0,anomaly
0,0,normal
8737,0,normal
277,537,normal
0,0,anomaly
46,46,normal
264,19085,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
854,328,normal
0,0,normal
493,3294,normal
40494,0,normal
973,326,normal
146,0,normal
0,0,normal
0,0,anomaly
0,0,normal
0,0,anomaly
914,333,normal
146,0,normal
226,369,normal
18,0,anomaly
623,334,normal
147,105,normal
0,0,anomaly
207,3048,normal
215,1190,normal
0,0,anomaly
0,0,anomaly
307,891,normal
0,0,anomaly
0,0,anomaly
1133,336,normal
162,8284,normal
145,105,normal
45,132,normal
317,2989,normal
0,0,anomaly
253,1396,normal
43,112,normal
0,0,anomaly
0,0,anomaly
209,2057,normal
2362,374,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
218,762,normal
0,0,anomaly
195,4086,normal
45,111,normal
260,5989,normal
21048,8314,anomaly
0,0,anomaly
1032,0,anomaly
311,397,normal
0,0,anomaly
0,0,normal
0,0,anomaly
45,115,normal
221,527,normal
230,8702,normal
329,9621,normal
0,0,anomaly
1102,335,normal
0,0,anomaly
0,0,anomaly
1,0,anomaly
7045,0,anomaly
276,13283,normal
0,0,anomaly
44,44,normal
0,0,anomaly
1,0,anomaly
1032,0,anomaly
44,134,normal
0,0,anomaly
0,0,normal
403,4355,normal
8,0,anomaly
226,2507,normal
495,0,normal
281,2751,normal
46,102,normal
0,0,anomaly
30,0,normal
0,0,anomaly
0,0,anomaly
211,2530,normal
0,0,anomaly
2302,332,normal
12022,1430,normal
302,241,normal
8,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
232,5124,normal
0,0,anomaly
0,0,anomaly
8,0,anomaly
0,0,anomaly
4170,329,normal
0,0,anomaly
329,707,normal
0,0,anomaly
0,0,anomaly
1,0,anomaly
308,1380,normal
0,0,anomaly
288,457,normal
301,1596,normal
233,293,normal
0,0,anomaly
8,0,anomaly
205,95839,normal
291,29325,normal
1,0,anomaly
491,0,normal
155,10121,normal
45,120,normal
219,608,normal
0,0,anomaly
1032,0,anomaly
0,0,anomaly
1032,0,anomaly
0,0,anomaly
43,127,normal
0,0,anomaly
30,0,normal
0,0,anomaly
1985,524,normal
42,42,normal
0,0,anomaly
40,52,normal
506,10848,normal
328,1263,normal
0,0,anomaly
0,0,anomaly
14,37,normal
226,186,normal
1101,338,normal
415,235,normal
0,0,normal
8,0,anomaly
227,369,normal
222,888,normal
0,0,anomaly
520,0,anomaly
105,146,normal
1032,0,anomaly
44,44,normal
15876,0,normal
1,0,anomaly
0,0,anomaly
334,2280,normal
147,105,normal
157,41901,normal
0,0,anomaly
105,0,normal
0,0,anomaly
285,17602,normal
0,0,anomaly
0,0,anomaly
42,42,normal
1480,0,anomaly
316,1138,normal
363,2690,normal
262,11829,normal
0,0,anomaly
299,2605,normal
0,0,anomaly
0,0,normal
0,0,anomaly
228,596,normal
1327,372,normal
0,0,anomaly
9,0,normal
0,0,anomaly
148,14506,normal
0,0,anomaly
889,336,normal
373,0,normal
44,110,normal
0,0,anomaly
44,128,normal
4892,0,normal
8,0,anomaly
44,44,normal
0,0,anomaly
216,11094,normal
0,0,anomaly
0,0,anomaly
1370,328,normal
36,0,normal
1032,0,anomaly
228,362,normal
0,0,anomaly
0,0,anomaly
45,139,normal
163,30042,normal
260,312,normal
330,821,normal
163,22886,normal
0,0,anomaly
76,18,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
45,45,normal
0,0,anomaly
0,0,anomaly
296,24695,normal
0,0,anomaly
0,0,anomaly
567,0,normal
0,0,anomaly
0,0,anomaly
198,256,normal
516,4,normal
0,0,anomaly
858,332,normal
0,0,anomaly
321,1370,normal
0,0,anomaly
247,2431,normal
0,0,anomaly
105,146,normal
45,81,normal
44,71,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
8,0,anomaly
147,105,normal
1,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
865,400,normal
8,0,anomaly
0,0,anomaly
0,0,anomaly
233,3510,normal
2194619,0,normal
0,0,anomaly
0,0,anomaly
283,450,normal
54540,8314,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
947,330,normal
6,0,anomaly
243,7432,normal
308,3222,normal
276,25868,normal
46,131,normal
312,285,normal
8,0,anomaly
794,152110,normal
0,0,anomaly
0,0,anomaly
0,0,normal
105,147,normal
308,5166,normal
567,0,normal
1138,2443,anomaly
0,0,anomaly
0,0,anomaly
207,885,normal
147,105,normal
8,139,normal
0,0,normal
352,11580,normal
0,0,anomaly
2314,338,normal
239,8317,normal
279,8936,normal
256,3397,normal
879,0,normal
6,1405,anomaly
8,0,anomaly
213,1565,normal
179,816,normal
0,0,anomaly
64,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
294,16407,normal
343,255,normal
0,0,anomaly
286,310,normal
5097472,87532,normal
0,0,anomaly
227,484,normal
225,22047,normal
145,105,normal
0,0,anomaly
8,136,normal
224,3480,normal
145,105,normal
0,0,anomaly
0,0,anomaly
250,8467,normal
0,0,anomaly
0,0,anomaly
748,0,normal
0,0,anomaly
1218,2447,anomaly
0,0,anomaly
0,0,anomaly
213,1116,normal
53208,7300,anomaly
45908,7300,anomaly
246,4320,normal
0,0,anomaly
195,4740,normal
1008,335,normal
240,2230,normal
272,962,normal
15377,0,normal
8,0,anomaly
0,0,anomaly
312,6775,normal
228,1808,normal
214,768,normal
0,0,normal
201,5347,normal
5319,0,normal
43,107,normal
1032,0,anomaly
231,36322,normal
0,0,normal
309,3222,normal
219,801,normal
345,4047,normal
0,0,anomaly
316,3957,normal
105,0,normal
310,13125,normal
337,1893,normal
0,0,anomaly
0,0,anomaly
748,0,normal
0,0,anomaly
0,0,anomaly
44,128,normal
0,0,anomaly
54540,8314,anomaly
290,37009,normal
0,0,anomaly
0,0,anomaly
246,242,normal
0,0,normal
231,31230,normal
276,0,normal
0,0,anomaly
323,2025,normal
8,0,anomaly
0,0,anomaly
30,0,normal
248,4196,normal
1032,0,anomaly
28,0,anomaly
0,0,anomaly
11376,0,normal
195,280,normal
8,0,anomaly
0,0,normal
78,0,normal
35,130,normal
0,0,anomaly
221,19471,normal
0,0,normal
0,0,anomaly
30,0,normal
105,145,normal
0,0,anomaly
323,306,normal
256,1151,normal
0,0,anomaly
146,0,normal
2612,331,normal
520,0,anomaly
210,526,normal
295,35949,normal
0,0,anomaly
339,326,normal
235,1075,normal
0,0,anomaly
1153,335,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
43,76,normal
225,6943,normal
2096,421,normal
854,0,normal
520,0,anomaly
0,0,anomaly
162,433,normal
214,882,normal
46,127,normal
0,0,anomaly
299,72160,normal
11,0,normal
0,0,anomaly
334,0,anomaly
78,0,normal
0,0,anomaly
1199,0,normal
295,6892,normal
318,1676,normal
0,0,anomaly
0,0,anomaly
43,43,normal
0,0,anomaly
45,77,normal
0,0,anomaly
641,0,normal
46,132,normal
320,18805,normal
1,0,anomaly
0,0,anomaly
217,2670,normal
0,0,anomaly
348,2350,normal
0,0,anomaly
8,0,anomaly
286,844,normal
175337,0,normal
0,0,anomaly
44,44,normal
43,136,normal
329,2576,normal
147,105,normal
6,138,normal
0,0,anomaly
0,0,anomaly
1,0,anomaly
0,0,anomaly
291,1211,normal
0,0,anomaly
0,0,normal
207,0,anomaly
0,0,anomaly
0,0,anomaly
329,3308,normal
0,0,anomaly
0,0,anomaly
345,713,normal
0,0,anomaly
339,383,normal
78,0,normal
357,1081,normal
0,0,anomaly
0,467968,anomaly
0,0,anomaly
0,0,anomaly
45,45,normal
296,7956,normal
0,0,anomaly
0,4,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
147,105,normal
0,0,anomaly
141,7373,normal
289,808,normal
0,0,anomaly
334,0,anomaly
244,2619,normal
0,0,anomaly
1032,0,anomaly
193,2430,normal
0,0,anomaly
0,0,anomaly
605,333,normal
358,2804,normal
6,357,normal
0,0,anomaly
3775,0,normal
339,1150,normal
241,382,normal
0,0,anomaly
207,2031,normal
0,0,normal
271,10462,normal
0,0,anomaly
0,0,anomaly
305,2408,normal
0,0,anomaly
0,0,anomaly
34,0,normal
1032,0,anomaly
8,0,anomaly
217,38761,normal
0,0,anomaly
0,0,anomaly
44,127,normal
305,784,normal
0,0,anomaly
281,272,normal
0,0,anomaly
276,0,normal
54540,8314,anomaly
202,2488,normal
301,2013,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
293,38125,normal
0,0,anomaly
0,0,anomaly
104,2085,normal
319,387,normal
0,0,anomaly
0,0,anomaly
240,412,normal
147,105,normal
197,10194,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,normal
324,3326,normal
310,2017,normal
0,0,anomaly
0,0,anomaly
334,0,anomaly
1032,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
191,1528,normal
227,7488,normal
45,125,normal
210,1480,normal
0,0,anomaly
313,1292,normal
46,134,normal
46,77,normal
0,0,anomaly
334,0,anomaly
46,46,normal
0,0,anomaly
0,0,anomaly
325,764,normal
740,0,normal
202,10318,normal
0,0,anomaly
0,0,anomaly
245,1481,normal
0,0,anomaly
126,243,normal
0,0,anomaly
239,273,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
207,2596,normal
105,147,normal
0,0,anomaly
276,0,normal
310,6072,normal
373,0,normal
0,0,anomaly
0,0,anomaly
297,2006,normal
234,2275,normal
1,0,anomaly
181,0,normal
245,11415,normal
0,0,anomaly
45,45,normal
181,0,normal
8,0,anomaly
260,4428,normal
874,333,normal
1048,337,normal
8,0,anomaly
209,296,normal
0,0,anomaly
331,946,normal
168,3030,normal
205,1395,normal
44,71,normal
0,0,anomaly
300,760,normal
8,0,anomaly
147,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
8,0,anomaly
0,0,anomaly
0,0,anomaly
240,308,normal
251,232,normal
208,633,normal
8,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
154,38649,normal
0,0,anomaly
28,0,anomaly
46,75,normal
0,0,normal
0,0,anomaly
246,1903,normal
222,310,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
190,0,normal
90,3302,normal
307,191,normal
302,1103,normal
44,76,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
1032,0,anomaly
8,0,anomaly
10,39,normal
1480,0,anomaly
0,0,anomaly
0,0,anomaly
218,2313,normal
212,882,normal
224,33586,normal
231,9009,normal
0,0,anomaly
0,0,anomaly
889,367,normal
0,0,anomaly
0,0,anomaly
44,77,normal
28,0,anomaly
289,1484,normal
163,19983,normal
0,0,anomaly
195,1947,normal
0,0,anomaly
46,71,normal
144,10209,normal
0,0,anomaly
302,6542,normal
1970,325,normal
0,0,anomaly
183,5080,normal
0,0,anomaly
846,325,normal
3591,449,normal
11,0,normal
33,88,normal
0,0,anomaly
1032,0,anomaly
316,1962,normal
520,0,anomaly
351,1483,normal
288,499,normal
227,2070,normal
0,0,normal
230,8753,normal
0,0,anomaly
146,3846,normal
196,10111,normal
0,0,anomaly
238,2063,normal
321,1735,normal
298,1380,normal
8,0,anomaly
0,0,normal
641,0,normal
0,0,anomaly
0,0,anomaly
253,2858,normal
254,791,normal
210,746,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
308,2507,normal
0,0,anomaly
30,83,normal
1702,575,normal
10261,0,normal
0,0,anomaly
810,389,normal
274,15342,normal
297,324,normal
0,0,anomaly
0,0,anomaly
8,0,anomaly
0,0,anomaly
234,4200,normal
0,0,anomaly
0,0,anomaly
225,16193,normal
8,0,anomaly
42,42,normal
1,0,anomaly
326,418,normal
0,0,anomaly
293,1605,normal
296,22934,normal
0,0,anomaly
2039,335,normal
249,901,normal
203,1560,normal
336,12265,normal
0,0,anomaly
0,0,anomaly
353,2011,normal
0,0,anomaly
0,0,normal
305,2698,normal
1393,330,normal
1032,0,anomaly
0,0,anomaly
296,11016,normal
1,0,anomaly
1342,0,normal
0,0,anomaly
295,2649,normal
0,0,anomaly
319,302,normal
0,0,anomaly
331,685,normal
0,0,anomaly
59,0,normal
0,0,anomaly
288,2506,normal
44,73,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
389,824,normal
245,0,normal
231,2565,normal
1362,328,normal
324,1249,normal
54540,8314,anomaly
0,0,anomaly
244,1571,normal
1262,336,normal
46,46,normal
8,0,anomaly
0,0,normal
0,0,anomaly
54540,8314,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
82,2374,normal
300,22055,normal
0,0,anomaly
8,0,anomaly
244,4145,normal
211,10609,normal
198,450,normal
320,1737,normal
1,0,anomaly
281,5325,normal
296,8422,normal
195,8484,normal
1,0,anomaly
1908,335,normal
141,1310,normal
0,0,anomaly
253,745,normal
0,0,anomaly
0,0,anomaly
215,1598,normal
0,0,anomaly
258,676,normal
0,0,anomaly
0,0,normal
40494,0,normal
358,409,normal
323,279,normal
240,2698,normal
868,330,normal
334,667,normal
0,0,anomaly
0,0,anomaly
1,0,anomaly
0,0,normal
0,0,anomaly
0,0,anomaly
198,1328,normal
998,329,normal
117,8172,normal
1032,0,anomaly
0,0,anomaly
30,0,normal
0,0,anomaly
0,0,anomaly
206,1707,normal
45,45,normal
210,709,normal
30,0,normal
172,2595,normal
339,454,normal
255,453,normal
0,0,anomaly
320,25948,normal
0,0,anomaly
194,0,normal
105,147,normal
0,0,anomaly
0,0,anomaly
78,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
246,4498,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
646,328,normal
0,0,anomaly
1511,4152,normal
44,78,normal
4763,0,normal
0,0,anomaly
381,290,normal
43,121,normal
0,0,anomaly
105,0,normal
0,0,anomaly
0,0,anomaly
283,1769,normal
368,1747,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
46,46,normal
147,2447,normal
0,0,anomaly
43,132,normal
0,0,anomaly
0,0,anomaly
582,334,normal
244,1041,normal
327,7156,normal
0,0,normal
279,1169,normal
18,0,anomaly
0,0,anomaly
288,12040,normal
1005,330,normal
1032,0,anomaly
46,46,normal
0,0,anomaly
0,0,anomaly
8,0,anomaly
189,365,normal
59,0,normal
1032,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
232,310,normal
8,0,anomaly
54540,8314,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
303,2757,normal
244,2363,normal
0,0,anomaly
334,1301,normal
0,0,anomaly
193,1117,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
316,34557,normal
5929,0,normal
0,0,normal
18,0,anomaly
0,0,anomaly
0,0,normal
344,2839,normal
0,0,anomaly
290,492,normal
45,133,normal
248,373,normal
0,0,anomaly
242,13292,normal
0,0,anomaly
1713,328,normal
0,0,anomaly
0,0,anomaly
1032,0,anomaly
1032,0,anomaly
641,0,normal
250,1774,normal
0,0,anomaly
0,0,anomaly
306,1147,normal
1095,282,normal
0,0,anomaly
520,0,anomaly
8,0,anomaly
229,2658,normal
