duration,protocol_type,src_bytes,dst_bytes,count,srv_count,class
0,tcp,209,1965,36,36,normal
0,tcp,0,0,209,19,anomaly
0,tcp,0,0,1,1,normal
0,tcp,235,2919,2,3,normal
0,tcp,234,6703,4,4,normal
0,tcp,226,1719,24,24,normal
4,tcp,3080,329,1,2,normal
0,tcp,0,0,260,3,anomaly
0,icmp,1032,0,511,511,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,286,1425,3,22,normal
0,tcp,0,0,138,20,anomaly
0,tcp,0,0,179,2,anomaly
0,tcp,209,3867,9,9,normal
0,tcp,0,0,102,6,anomaly
2,tcp,9,223,2,1,normal
0,tcp,0,0,2,1,anomaly
0,tcp,19,0,2,2,normal
0,tcp,212,5723,11,11,normal
0,tcp,761,330,1,1,normal
0,icmp,18,0,1,1,anomaly
0,tcp,0,0,145,19,anomaly
0,tcp,0,0,266,15,anomaly
0,tcp,190,33318,1,1,normal
0,tcp,0,0,123,10,anomaly
0,tcp,0,0,10,3,anomaly
0,tcp,0,0,250,1,anomaly
0,tcp,0,0,216,14,anomaly
0,tcp,0,0,152,18,anomaly
0,tcp,0,0,288,10,anomaly
0,tcp,315,2168,23,40,normal
0,tcp,227,1097,11,11,normal
0,icmp,8,0,1,43,anomaly
0,tcp,0,0,79,20,anomaly
0,tcp,201,468,2,3,normal
3,tcp,1242,2451,1,1,anomaly
0,tcp,237,374,29,29,normal
0,tcp,0,0,134,19,anomaly
0,tcp,0,0,136,4,anomaly
0,tcp,266,691,6,6,normal
0,icmp,18,0,1,1,anomaly
0,tcp,239,397,4,5,normal
0,tcp,312,487,27,30,normal
0,tcp,0,0,231,6,anomaly
0,tcp,216,6329,9,26,normal
0,tcp,334,0,1,1,anomaly
0,tcp,0,0,135,6,anomaly
1721,udp,147,105,1,1,normal
0,tcp,0,0,227,6,anomaly
0,udp,43,126,50,200,normal
31601,tcp,1,0,2,2,anomaly
0,tcp,304,3222,4,4,normal
0,udp,45,72,235,240,normal
0,tcp,0,0,259,7,anomaly
0,tcp,253,1727,2,2,normal
0,udp,28,0,32,32,anomaly
0,tcp,257,675,3,3,normal
0,tcp,0,0,1,1,anomaly
0,tcp,0,0,137,7,anomaly
0,tcp,309,367,19,19,normal
0,tcp,251,5199,15,15,normal
0,udp,516,4,301,301,normal
0,tcp,270,1269,12,14,normal
0,tcp,240,885,5,5,normal
0,tcp,587,282,1,1,normal
0,tcp,0,0,185,11,anomaly
0,tcp,322,6340,2,22,normal
0,tcp,0,0,62,18,anomaly
0,tcp,2873,330,6,1,normal
0,tcp,501760,0,2,2,normal
0,tcp,0,0,230,8,anomaly
0,tcp,0,0,290,15,anomaly
0,tcp,383,0,1,1,normal
0,tcp,5929,0,16,16,normal
0,icmp,520,0,457,457,anomaly
0,tcp,977,330,1,1,normal
0,tcp,314,3445,48,48,normal
0,tcp,0,0,1,1,anomaly
0,tcp,0,0,257,7,anomaly
0,udp,28,0,167,67,anomaly
0,tcp,216,4304,24,28,normal
0,tcp,0,0,116,21,anomaly
0,tcp,199,5989,5,5,normal
0,tcp,0,0,26,13,anomaly
0,tcp,0,0,139,20,anomaly
9,tcp,1956,335,1,3,normal
0,udp,28,0,74,74,anomaly
2,tcp,2194619,0,2,2,normal
0,tcp,0,0,122,1,anomaly
0,tcp,314,1801,3,41,normal
0,tcp,292,354,10,10,normal
0,tcp,0,0,257,7,anomaly
0,tcp,290,762,11,13,normal
0,icmp,8,0,1,50,anomaly
0,tcp,0,0,508,1,anomaly
0,tcp,248,2006,5,5,normal
0,tcp,166,8561,1,1,normal
0,tcp,0,0,136,6,anomaly
0,tcp,0,0,277,15,anomaly
1,tcp,1631,399,1,4,normal
0,tcp,0,0,46,6,anomaly
0,icmp,182,0,5,4,normal
0,tcp,5558,0,14,1,normal
0,icmp,8,0,1,51,anomaly
0,tcp,244,454,7,7,normal
450,tcp,393,11280,1,1,normal
0,tcp,0,0,138,8,anomaly
0,tcp,12,0,1,1,normal
0,tcp,0,0,78,1,anomaly
0,tcp,0,0,78,16,anomaly
0,icmp,8,0,1,52,anomaly
0,icmp,8,0,1,28,anomaly
0,tcp,0,0,207,4,anomaly
0,tcp,0,0,210,6,anomaly
0,tcp,0,0,251,9,anomaly
0,icmp,1032,0,511,511,anomaly
0,tcp,350,2597,11,34,normal
0,tcp,239,1885,6,7,normal
0,tcp,348,285,13,13,normal
0,tcp,259,2169,1,2,normal
0,tcp,300,1400,43,50,normal
0,tcp,224,3012,2,22,normal
2,tcp,1139,331,1,1,normal
0,tcp,0,0,1,2,normal
0,tcp,344,2156,16,16,normal
0,tcp,0,0,271,20,anomaly
0,tcp,748,0,1,1,normal
0,tcp,0,0,56,16,anomaly
0,tcp,236,2265,8,8,normal
0,tcp,0,0,84,5,anomaly
0,icmp,30,0,1,1,normal
0,tcp,0,0,1,1,anomaly
0,tcp,0,0,8,8,anomaly
0,tcp,0,0,143,4,anomaly
0,tcp,0,0,60,3,anomaly
0,tcp,965,0,4,1,normal
0,udp,28,0,77,77,anomaly
17998,tcp,1,0,2,2,anomaly
0,tcp,0,0,235,21,anomaly
0,udp,28,0,11,11,anomaly
0,udp,45,130,199,199,normal
12013,tcp,91,2396,1,1,normal
0,udp,105,145,4,1,normal
5749,udp,146,105,1,1,normal
1,tcp,2168,402,2,4,normal
0,tcp,0,0,240,18,anomaly
0,tcp,248,501,7,7,normal
2,tcp,2159,330,1,2,normal
0,tcp,0,0,1,1,normal
0,tcp,164,458,2,2,normal
0,tcp,219,15128,7,7,normal
0,tcp,264,1254,10,16,normal
0,tcp,0,0,275,19,anomaly
0,tcp,339,1366,5,5,normal
0,tcp,0,0,296,5,anomaly
0,tcp,8737,0,12,11,normal
0,tcp,199,1705,30,30,normal
0,tcp,0,0,242,21,anomaly
0,udp,44,77,192,192,normal
0,tcp,0,0,98,8,anomaly
0,tcp,303,2022,20,20,normal
0,tcp,0,0,93,4,anomaly
0,tcp,216,912,7,9,normal
0,tcp,289,327,2,24,normal
0,tcp,501760,0,1,1,normal
0,tcp,0,0,235,7,anomaly
0,tcp,307,323,15,15,normal
0,tcp,0,0,198,5,anomaly
0,tcp,0,0,112,9,anomaly
0,tcp,291,833,4,4,normal
0,tcp,224,2320,12,13,normal
0,tcp,333,288,4,5,normal
0,tcp,0,0,1,1,anomaly
0,tcp,342,386,2,2,normal
107,tcp,298,256,2,2,normal
13113,tcp,1,0,2,2,anomaly
0,tcp,322,1108,40,40,normal
0,tcp,0,0,244,2,anomaly
0,udp,44,73,152,152,normal
0,tcp,0,0,115,9,anomaly
0,icmp,8,0,1,21,anomaly
0,tcp,212,1227,6,6,normal
0,tcp,0,0,99,15,anomaly
0,tcp,0,0,258,6,anomaly
0,tcp,193,207,2,6,normal
0,tcp,338,290,32,37,normal
0,tcp,0,0,253,4,anomaly
0,tcp,0,0,224,13,anomaly
0,tcp,0,0,281,8,anomaly
0,tcp,0,0,201,2,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,200,10914,10,10,normal
0,tcp,0,0,249,6,anomaly
0,udp,44,44,175,175,normal
1,tcp,1173,315,1,2,normal
0,tcp,0,0,244,16,anomaly
0,udp,46,83,264,264,normal
0,tcp,0,0,260,17,anomaly
0,tcp,0,0,289,12,anomaly
0,tcp,0,0,66,5,anomaly
0,tcp,295,1768,19,22,normal
0,tcp,0,0,50,4,anomaly
0,tcp,0,0,279,13,anomaly
0,tcp,0,0,137,8,anomaly
0,tcp,231,8597,9,9,normal
0,tcp,209,362,22,29,normal
0,udp,46,138,159,239,normal
0,udp,48,48,6,1,normal
0,tcp,306,595,1,5,normal
0,tcp,59,0,7,7,normal
0,icmp,1032,0,511,511,anomaly
0,tcp,0,0,128,8,anomaly
0,tcp,0,0,132,23,anomaly
0,icmp,18,0,1,1,anomaly
0,tcp,287,511,27,37,normal
0,tcp,383,0,2,2,normal
0,tcp,221,275,22,22,normal
0,icmp,30,0,1,1,normal
0,tcp,0,0,145,2,anomaly
0,tcp,0,0,93,4,anomaly
0,tcp,0,0,47,9,anomaly
0,tcp,0,0,32,5,anomaly
0,tcp,227,5839,5,5,normal
0,tcp,6601,0,18,18,normal
0,tcp,0,0,1,1,anomaly
0,tcp,287,20502,1,1,normal
0,tcp,0,0,12,3,anomaly
0,tcp,0,0,288,25,anomaly
0,tcp,0,0,221,3,anomaly
0,icmp,8,0,1,5,anomaly
0,udp,28,0,28,28,anomaly
0,tcp,0,0,146,17,anomaly
0,udp,44,44,148,228,normal
0,tcp,224,774,10,10,normal
0,tcp,0,0,260,19,anomaly
0,tcp,0,0,58,1,anomaly
0,udp,45,81,298,297,normal
0,tcp,256,2381,9,9,normal
0,udp,45,110,1,2,normal
0,tcp,203,269,10,14,normal
0,tcp,287,74301,3,3,normal
0,tcp,330,1968,9,9,normal
0,tcp,0,0,122,2,anomaly
0,udp,46,128,68,148,normal
0,tcp,0,0,244,22,anomaly
0,tcp,0,0,258,5,anomaly
0,icmp,1480,0,1,3,anomaly
0,tcp,0,0,283,17,anomaly
0,tcp,0,0,135,1,anomaly
0,tcp,332,893,14,22,normal
0,tcp,241,7596,17,17,normal
0,tcp,0,0,246,2,anomaly
0,tcp,284,296,2,2,normal
0,tcp,0,0,134,10,anomaly
0,tcp,0,0,237,7,anomaly
0,tcp,687,339,1,1,normal
0,tcp,259,398,4,4,normal
0,udp,45,136,68,148,normal
0,tcp,0,0,202,1,anomaly
0,tcp,261,29122,13,13,normal
0,tcp,0,0,127,14,anomaly
0,tcp,232,260,3,3,normal
0,udp,1,0,6,6,anomaly
0,tcp,0,0,13,3,anomaly
0,tcp,302,2348,41,41,normal
0,udp,28,0,75,75,anomaly
0,tcp,0,0,139,2,anomaly
0,tcp,348,1170,13,35,normal
0,tcp,61298,0,8,8,normal
0,tcp,0,0,133,25,anomaly
0,udp,46,46,184,184,normal
6,tcp,1234,342,1,1,normal
0,udp,43,71,124,124,normal
0,tcp,0,0,60,1,anomaly
0,tcp,0,0,108,7,anomaly
0,tcp,0,0,112,15,anomaly
0,tcp,0,0,292,5,anomaly
0,tcp,337,1535,18,28,normal
1,tcp,0,0,42,2,anomaly
0,tcp,297,1380,3,3,normal
0,tcp,2191,0,15,15,normal
0,udp,46,127,14,14,normal
0,tcp,0,0,276,5,anomaly
0,icmp,30,0,1,1,normal
0,tcp,0,0,241,4,anomaly
0,tcp,0,0,1,1,anomaly
0,udp,34,0,2,4,normal
0,icmp,8,0,1,46,anomaly
0,icmp,8,0,1,49,anomaly
0,udp,1,74,26,12,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,258,278,4,17,normal
0,tcp,0,0,263,13,anomaly
0,tcp,0,0,262,10,anomaly
0,tcp,269,9317,6,6,normal
0,tcp,219,557,2,3,normal
0,tcp,0,0,155,4,anomaly
0,tcp,225,1364,22,22,normal
0,tcp,0,0,113,4,anomaly
0,icmp,18,0,1,1,anomaly
0,tcp,0,0,86,11,anomaly
0,tcp,148,10344,1,17,normal
0,tcp,0,0,1,1,normal
0,tcp,328,1579,33,34,normal
0,udp,44,44,11,17,normal
0,tcp,0,0,1,1,anomaly
0,tcp,215,817,2,5,normal
0,tcp,0,0,150,9,anomaly
0,tcp,0,0,1,2,normal
0,tcp,0,0,234,4,anomaly
0,tcp,1470,0,15,16,normal
0,tcp,0,0,268,2,anomaly
0,icmp,30,0,1,1,normal
0,tcp,262,11785,1,1,normal
0,tcp,298,290,16,28,normal
0,tcp,235,917,11,11,normal
0,tcp,402,5324,5,6,normal
0,tcp,0,0,66,11,anomaly
0,tcp,0,0,206,24,anomaly
0,tcp,278,1747,2,3,normal
0,tcp,0,0,25,6,anomaly
0,tcp,251,1070,1,1,normal
0,tcp,0,0,115,16,anomaly
0,icmp,18,0,1,1,anomaly
0,tcp,0,0,171,2,anomaly
0,udp,30,0,1,2,normal
0,tcp,0,0,15,5,anomaly
0,udp,45,70,232,232,normal
0,tcp,327,1041,3,4,normal
8,tcp,6,0,510,1,anomaly
0,tcp,0,0,268,11,anomaly
0,tcp,10,288,1,1,normal
15,tcp,9,37,1,1,normal
0,tcp,0,0,1,2,normal
0,tcp,0,0,206,16,anomaly
14,udp,105,145,2,2,normal
0,icmp,8,0,1,36,anomaly
96,tcp,275,546,1,1,normal
23,udp,42,42,11,20,normal
0,tcp,330,717,2,14,normal
8417,tcp,1,0,2,2,anomaly
0,icmp,8,0,2,2,anomaly
0,tcp,0,0,123,8,anomaly
0,icmp,1032,0,271,271,anomaly
0,udp,45,45,150,229,normal
0,tcp,54540,8314,4,4,anomaly
0,tcp,357,1695,11,11,normal
10120,tcp,1020,2201,1,1,anomaly
0,tcp,0,0,61,3,anomaly
0,tcp,0,0,137,19,anomaly
0,tcp,641,0,2,2,normal
0,tcp,0,0,117,7,anomaly
0,tcp,383,0,1,1,normal
0,tcp,6601,0,16,16,normal
0,tcp,0,0,35,1,anomaly
0,udp,30,90,1,3,normal
0,udp,28,0,123,23,anomaly
0,tcp,0,0,282,4,anomaly
0,tcp,318,821,6,6,normal
0,tcp,36,130,1,1,normal
0,tcp,0,0,144,14,anomaly
0,tcp,217,3669,3,3,normal
14,udp,109,45,2,3,normal
0,tcp,0,0,295,17,anomaly
0,udp,33,33,2,9,normal
0,tcp,0,0,135,18,anomaly
0,udp,45,76,222,227,normal
0,tcp,145,32395,3,3,normal
25,tcp,241,777,2,1,normal
27720,tcp,1,0,2,2,anomaly
0,tcp,312,7764,2,5,normal
0,tcp,0,0,207,4,anomaly
0,tcp,0,0,2,2,normal
0,tcp,659,336,1,1,normal
0,tcp,0,0,9,4,anomaly
0,tcp,328,12884,15,15,normal
0,tcp,255,1712,3,18,normal
0,udp,28,0,40,40,anomaly
0,tcp,188,265,11,11,normal
0,tcp,0,0,146,16,anomaly
27,tcp,1489,4152,2,1,normal
0,icmp,30,0,2,2,normal
0,tcp,0,0,286,4,anomaly
0,tcp,0,0,215,4,anomaly
0,tcp,334,0,2,2,anomaly
0,tcp,334,0,2,2,anomaly
0,tcp,334,0,1,1,anomaly
0,tcp,0,0,195,9,anomaly
0,tcp,211,2131,12,12,normal
0,icmp,1032,0,511,511,anomaly
0,tcp,491,0,1,1,normal
0,tcp,0,0,236,18,anomaly
0,icmp,8,0,1,4,anomaly
0,tcp,0,0,1,1,normal
0,tcp,0,0,259,3,anomaly
5849,udp,147,105,2,2,normal
0,tcp,0,0,1,1,normal
0,udp,44,44,161,160,normal
7025,udp,147,105,4,2,normal
2,tcp,2194619,0,1,1,normal
0,tcp,0,0,118,7,anomaly
0,icmp,8,0,1,37,anomaly
0,udp,44,130,151,233,normal
0,tcp,242,5658,1,1,normal
0,tcp,0,0,1,3,normal
0,tcp,201,458,35,37,normal
0,tcp,59,0,12,12,normal
0,tcp,0,0,1,1,anomaly
0,tcp,0,0,98,20,anomaly
0,tcp,221,599,9,9,normal
9257,udp,146,105,3,2,normal
0,tcp,0,0,115,6,anomaly
0,tcp,0,0,1,1,normal
0,tcp,0,0,105,1,anomaly
0,tcp,193,412,18,20,normal
0,tcp,0,0,293,18,anomaly
0,tcp,0,0,248,11,anomaly
0,icmp,8,0,1,28,anomaly
4,tcp,1479,331,1,1,normal
0,udp,45,135,71,149,normal
0,tcp,377,14319,1,11,normal
0,tcp,0,0,137,7,anomaly
0,icmp,18,0,1,1,anomaly
0,tcp,0,0,288,16,anomaly
0,tcp,0,0,1,2,normal
0,tcp,0,0,105,16,anomaly
0,udp,44,130,105,184,normal
0,tcp,236,296,4,4,normal
0,tcp,0,0,265,22,anomaly
0,udp,28,0,54,54,anomaly
0,tcp,336,1454,8,42,normal
0,tcp,0,0,118,23,anomaly
0,tcp,355,2142,9,9,normal
0,tcp,0,0,144,14,anomaly
0,tcp,0,0,71,2,anomaly
0,tcp,213,12863,1,1,normal
0,tcp,0,0,31,6,anomaly
0,tcp,331,6162,7,7,normal
0,tcp,0,0,141,1,anomaly
0,tcp,317,1927,20,30,normal
0,udp,44,73,110,110,normal
0,tcp,0,0,225,15,anomaly
0,tcp,0,0,275,22,anomaly
0,tcp,854,0,2,3,normal
0,tcp,748,0,1,1,normal
1,tcp,1759,334,1,2,normal
0,tcp,0,0,224,7,anomaly
1,tcp,1794,279,1,2,normal
0,tcp,0,0,22,2,anomaly
0,tcp,0,0,38,6,anomaly
0,tcp,0,0,238,19,anomaly
0,icmp,1032,0,511,511,anomaly
0,tcp,178,3118,5,5,normal
2474,udp,147,105,1,1,normal
0,icmp,1032,0,511,511,anomaly
0,tcp,266,5230,19,19,normal
0,tcp,0,0,258,17,anomaly
0,tcp,334,634,5,5,normal
0,tcp,1235,2449,1,1,anomaly
31,tcp,335,1063,1,1,normal
0,tcp,0,0,278,19,anomaly
0,tcp,0,0,236,2,anomaly
0,tcp,0,0,270,17,anomaly
0,tcp,199,1533,2,2,normal
0,tcp,200,308,3,4,normal
0,tcp,246,1667,4,12,normal
5,tcp,180,1977,1,1,normal
0,tcp,0,0,296,23,anomaly
0,udp,45,45,102,107,normal
0,tcp,0,0,119,6,anomaly
0,tcp,227,314,3,15,normal
0,udp,44,44,137,137,normal
0,tcp,0,0,1,1,normal
0,udp,46,46,5,9,normal
0,udp,43,76,130,130,normal
0,tcp,0,0,110,4,anomaly
0,udp,29,29,4,12,normal
0,tcp,0,0,203,2,anomaly
0,tcp,0,0,184,8,anomaly
0,tcp,0,0,221,12,anomaly
0,tcp,0,0,278,9,anomaly
0,tcp,185,13635,4,15,normal
0,tcp,259,1001,6,6,normal
0,tcp,0,0,123,5,anomaly
0,tcp,0,0,282,13,anomaly
0,tcp,0,0,109,11,anomaly
0,tcp,0,0,233,19,anomaly
0,tcp,0,0,234,3,anomaly
0,udp,46,139,70,150,normal
8197,tcp,1,0,2,2,anomaly
0,tcp,0,0,139,10,anomaly
0,tcp,0,0,18,9,anomaly
0,tcp,1009,327,1,2,normal
0,tcp,0,0,212,6,anomaly
0,udp,42,42,12,18,normal
0,tcp,0,0,1,1,anomaly
0,tcp,259,0,2,3,normal
0,tcp,726,339,2,2,normal
0,tcp,243,1058,1,1,normal
0,tcp,308,1380,2,8,normal
0,tcp,246,346,4,7,normal
0,tcp,208,2241,13,13,normal
0,tcp,246,2195,39,48,normal
0,icmp,78,0,47,7,normal
0,tcp,0,0,27,22,anomaly
0,tcp,210,1733,14,14,normal
0,tcp,230,2196,20,32,normal
0,tcp,0,0,26,10,anomaly
0,tcp,0,0,8,3,anomaly
0,tcp,0,0,265,4,anomaly
0,tcp,1041,326,1,2,normal
0,tcp,22,0,2,2,normal
2,tcp,0,4,1,1,normal
0,tcp,0,0,142,12,anomaly
0,tcp,0,0,1,1,normal
0,udp,28,0,28,27,anomaly
0,tcp,239,128,1,14,normal
0,tcp,311,1628,2,2,normal
0,tcp,0,0,73,18,anomaly
0,tcp,205,1108,4,4,normal
0,tcp,0,0,287,7,anomaly
0,tcp,0,0,275,25,anomaly
0,tcp,0,0,227,7,anomaly
0,tcp,0,0,126,1,anomaly
0,tcp,0,0,186,2,anomaly
0,tcp,323,2999,2,13,normal
0,tcp,0,0,263,15,anomaly
0,tcp,0,0,2,1,anomaly
0,tcp,1158,325,1,2,normal
0,tcp,0,0,219,20,anomaly
0,tcp,0,0,120,12,anomaly
0,tcp,0,0,245,4,anomaly
0,tcp,294,1600,9,9,normal
0,tcp,1086,334,1,1,normal
0,tcp,10044,0,12,12,normal
0,tcp,215,1469,3,3,normal
0,tcp,232,1075,1,1,normal
0,udp,1,0,23,8,anomaly
0,tcp,305,3222,2,2,normal
0,udp,44,71,70,150,normal
0,tcp,206,1680,4,4,normal
0,udp,44,115,3,8,normal
1,tcp,0,0,90,3,anomaly
0,tcp,0,0,169,13,anomaly
0,tcp,331,868,41,41,normal
0,tcp,233,19796,1,1,normal
0,tcp,641,0,1,1,normal
0,udp,46,112,1,1,normal
0,tcp,359,779,10,10,normal
0,tcp,0,0,205,15,anomaly
0,udp,45,75,271,275,normal
2,tcp,2194619,0,2,2,normal
0,tcp,0,0,1,1,normal
0,tcp,323,5340,2,2,normal
0,tcp,258,8705,1,1,normal
0,udp,46,46,18,27,normal
0,tcp,0,0,128,8,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,298,1108,18,19,normal
0,tcp,0,0,276,4,anomaly
0,udp,105,0,1,1,normal
0,tcp,0,0,108,6,anomaly
0,tcp,0,0,265,11,anomaly
0,tcp,48,473,46,1,normal
0,tcp,0,0,272,14,anomaly
0,icmp,1032,0,511,511,anomaly
0,tcp,279,1026,30,32,normal
0,tcp,324,456,4,4,normal
0,tcp,0,0,118,3,anomaly
0,tcp,224,2109,4,12,normal
0,tcp,0,0,116,9,anomaly
2,tcp,2867,330,1,3,normal
0,tcp,241,256,1,13,normal
0,tcp,0,0,127,5,anomaly
0,tcp,209,873,23,25,normal
0,tcp,0,0,275,16,anomaly
0,tcp,7940,0,9,1,normal
1,tcp,660,331,1,3,normal
0,tcp,0,0,129,7,anomaly
0,tcp,268,2238,27,27,normal
0,tcp,154,19175,1,1,normal
0,udp,43,43,139,144,normal
0,tcp,313,29165,4,4,normal
0,tcp,0,0,252,25,anomaly
0,tcp,852,0,5,5,normal
0,udp,45,123,20,41,normal
0,tcp,0,0,116,1,anomaly
0,tcp,0,0,146,20,anomaly
0,icmp,1032,0,511,511,anomaly
0,tcp,1633,483,1,1,normal
0,udp,516,4,236,236,normal
2009,udp,145,105,1,1,normal
0,tcp,222,10496,3,4,normal
0,tcp,0,0,211,19,anomaly
0,tcp,328,2793,1,1,normal
0,tcp,0,0,115,7,anomaly
0,tcp,0,0,1,2,normal
0,tcp,334,279,4,8,normal
0,tcp,310,1686,4,4,normal
0,icmp,8,0,1,28,anomaly
0,tcp,317,756,3,19,normal
0,tcp,0,0,161,5,anomaly
0,icmp,1032,0,511,511,anomaly
0,icmp,8,0,1,47,anomaly
0,tcp,163,19076,1,1,normal
0,tcp,0,0,83,10,anomaly
0,tcp,0,0,111,9,anomaly
0,tcp,206,2398,5,6,normal
0,tcp,276,2543,20,20,normal
0,tcp,0,0,85,6,anomaly
0,tcp,1372,401,1,1,normal
0,tcp,0,0,148,20,anomaly
1896,udp,146,105,2,2,normal
0,tcp,35,130,2,1,normal
0,udp,105,146,7,1,normal
0,udp,43,145,63,141,normal
0,tcp,0,0,27,5,anomaly
0,tcp,0,0,259,22,anomaly
0,tcp,218,396,3,3,normal
0,tcp,947,330,1,1,normal
0,tcp,0,0,269,14,anomaly
2,tcp,6,28,56,1,anomaly
0,udp,44,131,135,201,normal
0,tcp,334,0,2,2,anomaly
0,tcp,0,0,19,19,anomaly
0,tcp,0,0,148,20,anomaly
0,tcp,0,0,140,12,anomaly
0,tcp,0,0,173,14,anomaly
0,tcp,0,0,433,1,anomaly
0,udp,1,0,15,15,anomaly
1,tcp,9784,325,1,4,normal
8337,tcp,1,0,2,2,anomaly
0,tcp,318,525,1,3,normal
2,tcp,2194619,0,3,2,normal
0,icmp,18,0,1,1,anomaly
0,tcp,0,0,511,1,anomaly
0,tcp,301,480,13,14,normal
0,udp,1,0,30,9,anomaly
0,tcp,197,27919,7,7,normal
2713,udp,147,105,6,2,normal
0,tcp,263,8020,2,5,normal
0,tcp,0,0,138,16,anomaly
0,tcp,0,0,146,25,anomaly
0,tcp,204,377,3,3,normal
0,tcp,300,1195,2,3,normal
0,udp,44,125,41,41,normal
0,tcp,0,0,146,22,anomaly
0,tcp,2201,280,1,1,normal
0,icmp,133,0,2,1,normal
0,tcp,0,0,210,22,anomaly
0,tcp,0,0,509,1,anomaly
0,tcp,309,10929,1,1,normal
0,tcp,0,0,173,10,anomaly
2705,udp,147,105,2,2,normal
0,tcp,0,0,134,18,anomaly
0,tcp,0,0,279,15,anomaly
0,tcp,230,10113,14,14,normal
0,udp,44,44,152,152,normal
0,tcp,241,1429,6,6,normal
0,tcp,2095,333,1,3,normal
0,udp,46,86,247,247,normal
0,tcp,1787,327,1,1,normal
26628,tcp,1,0,2,2,anomaly
20252,tcp,737,112155,1,1,normal
0,tcp,304,1762,17,20,normal
0,tcp,0,0,227,4,anomaly
0,tcp,0,0,113,11,anomaly
0,tcp,0,0,294,17,anomaly
0,tcp,1470,0,1,1,normal
0,tcp,0,0,267,20,anomaly
0,tcp,491,0,2,2,normal
0,tcp,245,0,2,2,normal
0,udp,43,132,79,158,normal
0,tcp,308,1018,1,1,normal
0,tcp,0,0,218,18,anomaly
0,tcp,0,0,2,1,anomaly
0,udp,36,0,11,13,normal
0,udp,42,74,243,244,normal
0,tcp,0,0,194,4,anomaly
1,tcp,3617,282,1,2,normal
0,udp,105,146,7,1,normal
0,tcp,187,887,1,5,normal
0,tcp,4892,0,18,18,normal
5470,tcp,1,0,2,2,anomaly
0,tcp,10389,0,6,6,normal
0,tcp,11214,1551,1,2,normal
0,tcp,198,810,31,31,normal
0,tcp,0,0,269,5,anomaly
0,tcp,0,0,248,15,anomaly
0,tcp,13239,0,2,3,normal
0,tcp,234,1075,5,5,normal
0,tcp,0,0,148,18,anomaly
0,icmp,520,0,171,171,anomaly
0,udp,100,0,2,2,anomaly
0,tcp,0,0,251,5,anomaly
0,tcp,0,0,66,19,anomaly
13967,tcp,201,43347,1,1,normal
0,tcp,0,0,111,19,anomaly
0,udp,147,0,5,1,normal
0,tcp,301,511,31,51,normal
0,tcp,214,660,6,6,normal
0,tcp,8,0,1,1,normal
0,tcp,263,1053,1,1,normal
1,tcp,0,0,10,2,anomaly
0,tcp,0,0,296,8,anomaly
0,tcp,819,334,1,2,normal
0,tcp,0,0,277,9,anomaly
4,tcp,1119,329,1,2,normal
0,tcp,220,2486,22,22,normal
0,tcp,0,0,124,3,anomaly
0,icmp,1480,0,1,3,anomaly
0,tcp,0,0,120,3,anomaly
0,tcp,0,0,254,8,anomaly
0,tcp,1302,334,1,2,normal
0,udp,28,0,15,15,anomaly
0,icmp,1032,0,511,511,anomaly
0,tcp,0,0,237,12,anomaly
0,tcp,0,0,233,14,anomaly
0,udp,1,0,39,14,anomaly
0,tcp,0,0,108,24,anomaly
0,tcp,303,3629,4,4,normal
0,tcp,373,345,21,21,normal
0,udp,68,0,2,3,normal
0,tcp,1981,333,1,2,normal
0,tcp,74,0,2,2,normal
0,tcp,0,0,150,20,anomaly
0,tcp,0,0,242,16,anomaly
0,tcp,0,0,138,16,anomaly
0,tcp,0,0,1,1,anomaly
32038,tcp,1,0,2,2,anomaly
0,icmp,8,0,1,27,anomaly
0,udp,44,44,134,134,normal
297,tcp,339,284,1,1,normal
0,tcp,0,0,189,24,anomaly
0,tcp,0,0,213,8,anomaly
0,tcp,0,0,226,6,anomaly
0,tcp,325,5583,2,2,normal
0,udp,46,77,188,188,normal
0,tcp,207,700,6,6,normal
0,tcp,314,396,27,27,normal
0,tcp,0,0,169,12,anomaly
0,tcp,0,0,48,12,anomaly
0,tcp,336,11283,16,16,normal
0,tcp,230,296,8,17,normal
0,tcp,0,0,113,4,anomaly
0,tcp,0,0,26,6,anomaly
0,tcp,229,1003,32,45,normal
0,tcp,8,138,1,1,normal
0,udp,147,0,3,1,normal
0,tcp,0,0,275,9,anomaly
0,tcp,0,0,212,6,anomaly
0,tcp,229,182,15,15,normal
0,tcp,0,0,173,1,anomaly
0,tcp,0,0,149,20,anomaly
0,tcp,71,0,2,1,normal
0,tcp,213,2019,8,8,normal
0,tcp,322,1564,8,9,normal
0,tcp,0,0,1,1,normal
4229,udp,145,105,1,1,normal
0,tcp,289,2920,3,3,normal
0,tcp,0,0,297,20,anomaly
0,tcp,227,2809,2,4,normal
11,tcp,1103,336,1,1,normal
0,tcp,319,525,10,10,normal
0,udp,45,82,159,160,normal
0,tcp,0,0,127,3,anomaly
0,tcp,59,0,12,1,normal
0,tcp,209,315,3,5,normal
0,tcp,8,313,1,1,normal
0,icmp,8,0,1,19,anomaly
