protocol_type,src_bytes,dst_bytes,count,class
tcp,6,139,1,normal
tcp,0,0,150,anomaly
tcp,269,8921,1,normal
tcp,192,248,13,normal
tcp,220,184,1,normal
tcp,3057,343,1,normal
tcp,0,0,110,anomaly
tcp,0,0,274,anomaly
tcp,383,0,2,normal
icmp,520,0,378,anomaly
tcp,297,2635,3,normal
icmp,8,0,1,anomaly
udp,28,0,23,anomaly
tcp,567,0,1,normal
tcp,337,942,14,normal
tcp,0,0,95,anomaly
icmp,8,0,1,anomaly
tcp,0,0,2,normal
tcp,300,321,8,normal
tcp,308,5975,1,normal
icmp,8,0,1,anomaly
tcp,0,0,8,anomaly
tcp,1286,327,1,normal
tcp,0,0,252,anomaly
tcp,226,2663,3,normal
tcp,191,511,10,normal
tcp,0,0,101,anomaly
tcp,0,0,1,normal
tcp,300,561,14,normal
tcp,0,0,259,anomaly
icmp,182,0,2,normal
tcp,190,1490,3,normal
tcp,0,0,238,anomaly
tcp,326,2510,6,normal
tcp,231,421,2,normal
tcp,0,0,228,anomaly
tcp,0,0,168,anomaly
tcp,2091,333,3,normal
tcp,230,774,24,normal
tcp,0,0,81,anomaly
tcp,204766,329,1,normal
icmp,18,0,1,anomaly
tcp,1611,331,1,normal
tcp,187,6402,2,normal
tcp,0,0,101,anomaly
tcp,0,0,511,anomaly
tcp,319,1713,13,normal
udp,147,105,1,normal
tcp,165,22461,1,normal
tcp,567,0,2,normal
tcp,0,0,511,anomaly
tcp,229,1075,2,normal
tcp,0,0,118,anomaly
tcp,0,0,25,anomaly
tcp,0,0,265,anomaly
icmp,8,0,1,anomaly
tcp,0,0,509,anomaly
tcp,16115,0,10,normal
tcp,1276,368,1,normal
tcp,0,0,110,anomaly
icmp,8,0,1,anomaly
icmp,8,0,1,anomaly
tcp,0,0,216,anomaly
tcp,0,0,259,anomaly
tcp,0,0,247,anomaly
tcp,1136,340,1,normal
tcp,0,0,128,anomaly
tcp,297,616,21,normal
tcp,246,11889,6,normal
tcp,305,520,27,normal
udp,42,42,16,normal
tcp,1594,334,1,normal
tcp,263,501,1,normal
tcp,221,534,37,normal
tcp,0,0,41,anomaly
tcp,53776,7300,3,anomaly
icmp,8,0,1,anomaly
tcp,304,1680,10,normal
tcp,0,0,189,anomaly
tcp,214,5320,32,normal
tcp,293,1579,17,normal
tcp,298,461,1,normal
udp,147,105,6,normal
tcp,270,6771,9,normal
tcp,0,0,207,anomaly
tcp,226,5019,22,normal
tcp,8,138,1,normal
tcp,0,0,2,anomaly
tcp,214,3370,1,normal
tcp,0,0,153,anomaly
tcp,295,288,4,normal
tcp,1411,336,1,normal
tcp,214,9765,22,normal
tcp,342,753,7,normal
icmp,30,0,1,normal
icmp,1032,0,510,anomaly
tcp,323,903,2,normal
tcp,342,12009,8,normal
tcp,232,3226,3,normal
udp,44,132,69,normal
tcp,192,758,3,normal
tcp,218,390,5,normal
tcp,0,0,272,anomaly
icmp,1032,0,511,anomaly
tcp,0,0,270,anomaly
icmp,1032,0,211,anomaly
tcp,293,185,8,normal
tcp,0,0,284,anomaly
tcp,2620,326,1,normal
tcp,0,0,4,normal
tcp,330,914,4,normal
tcp,305,759,1,normal
tcp,0,0,292,anomaly
tcp,0,0,129,anomaly
tcp,0,0,1,anomaly
tcp,246,1860,3,normal
tcp,222,3594,61,normal
tcp,261,3834,8,normal
tcp,832,0,1,anomaly
udp,46,71,293,normal
tcp,1059,3081,1,normal
tcp,1477,335,1,normal
tcp,0,0,141,anomaly
tcp,7940,0,1,normal
tcp,0,0,112,anomaly
tcp,0,0,177,anomaly
tcp,0,0,127,anomaly
tcp,228,11390,16,normal
tcp,388,138,1,normal
tcp,0,0,300,anomaly
tcp,297,392,7,normal
udp,44,128,78,normal
tcp,186,784,3,normal
udp,147,105,1,normal
tcp,216,1798,3,normal
tcp,0,0,142,anomaly
tcp,0,0,1,anomaly
tcp,219,6912,36,normal
tcp,215,626,14,normal
tcp,0,0,76,anomaly
tcp,0,0,123,anomaly
tcp,0,0,1,normal
tcp,641,0,2,normal
tcp,0,0,142,anomaly
tcp,0,0,245,anomaly
tcp,305,8181,8,normal
icmp,30,0,1,normal
tcp,0,0,201,anomaly
icmp,8,0,1,anomaly
udp,105,146,1,normal
udp,17,17,1,normal
tcp,256,4486,1,normal
tcp,293,3542,15,normal
tcp,0,0,127,anomaly
tcp,331,924,6,normal
tcp,0,0,146,anomaly
tcp,0,0,248,anomaly
tcp,338,363,7,normal
tcp,0,0,286,anomaly
tcp,230,774,20,normal
udp,145,105,2,normal
icmp,8,0,1,anomaly
tcp,0,0,118,anomaly
tcp,227,5175,4,normal
udp,43,125,69,normal
tcp,0,0,231,anomaly
tcp,0,0,285,anomaly
tcp,0,0,134,anomaly
tcp,0,0,1,anomaly
icmp,8,0,1,anomaly
tcp,0,0,207,anomaly
udp,45,98,10,normal
tcp,0,0,226,anomaly
udp,44,44,209,normal
tcp,0,0,258,anomaly
tcp,0,0,265,anomaly
tcp,295,12884,5,normal
tcp,191,491,2,normal
tcp,0,0,1,normal
udp,44,115,2,normal
tcp,6,147,1,normal
tcp,0,0,215,anomaly
tcp,12984,0,2,normal
tcp,0,0,149,anomaly
tcp,0,0,125,anomaly
tcp,327,349,1,normal
tcp,252,2416,3,normal
tcp,1445,329,1,normal
tcp,202,1497,12,normal
tcp,218,2683,5,normal
tcp,0,0,205,anomaly
tcp,1342,331,1,normal
tcp,0,0,119,anomaly
tcp,0,0,232,anomaly
tcp,341,284,26,normal
tcp,0,0,148,anomaly
tcp,0,0,1,anomaly
tcp,205,3978,3,normal
tcp,0,0,139,anomaly
tcp,1525,4152,1,normal
tcp,54540,8314,4,anomaly
tcp,0,0,202,anomaly
tcp,288,15621,8,normal
tcp,767,332,2,normal
tcp,0,0,192,anomaly
tcp,313,25517,6,normal
tcp,1031,391,1,normal
tcp,0,0,382,anomaly
icmp,1032,0,511,anomaly
tcp,0,0,133,anomaly
tcp,0,0,3,normal
tcp,194,6396,12,normal
tcp,0,0,198,anomaly
tcp,0,0,102,anomaly
udp,105,147,2,normal
tcp,1194,391,1,normal
tcp,300,1197,3,normal
tcp,0,0,143,anomaly
tcp,205,3433,19,normal
tcp,0,0,235,anomaly
tcp,1,0,2,anomaly
icmp,8,0,1,anomaly
tcp,0,0,135,anomaly
udp,44,69,259,normal
tcp,304,1075,5,normal
tcp,288,337,24,normal
tcp,0,0,204,anomaly
tcp,230,689,9,normal
tcp,0,0,117,anomaly
udp,45,73,115,normal
tcp,0,0,223,anomaly
udp,215,0,1,anomaly
udp,44,75,146,normal
tcp,0,0,45,anomaly
tcp,0,0,231,anomaly
tcp,0,0,70,anomaly
tcp,0,0,1,normal
tcp,317,2186,22,normal
tcp,0,0,109,anomaly
tcp,0,0,279,anomaly
tcp,286,903,1,normal
udp,147,0,1,normal
tcp,0,0,295,anomaly
tcp,340,1529,14,normal
udp,46,138,291,normal
tcp,214,307,2,normal
tcp,0,0,299,anomaly
tcp,0,0,277,anomaly
tcp,0,0,194,anomaly
tcp,188,585,1,normal
tcp,0,0,1,normal
icmp,8,0,1,anomaly
icmp,520,0,120,anomaly
tcp,0,0,266,anomaly
tcp,0,0,157,anomaly
icmp,18,0,1,anomaly
tcp,3888,0,10,normal
tcp,276,0,4,normal
tcp,0,0,256,anomaly
tcp,0,0,105,anomaly
tcp,0,0,122,anomaly
icmp,8,0,1,anomaly
udp,147,0,3,normal
icmp,30,0,1,normal
tcp,0,0,215,anomaly
tcp,0,0,266,anomaly
tcp,0,0,104,anomaly
icmp,1032,0,511,anomaly
tcp,0,0,162,anomaly
icmp,8,0,1,anomaly
tcp,0,0,108,anomaly
tcp,334,4279,5,normal
icmp,78,0,7,normal
tcp,240,379,10,normal
tcp,325,682,13,normal
tcp,0,0,193,anomaly
udp,46,75,203,normal
tcp,0,0,1,anomaly
tcp,0,0,271,anomaly
tcp,1236,2450,1,anomaly
tcp,308,579,12,normal
icmp,8,0,1,anomaly
tcp,267,2920,3,normal
tcp,0,0,259,anomaly
tcp,1,0,2,anomaly
tcp,0,0,255,anomaly
tcp,0,0,263,anomaly
tcp,0,0,14,anomaly
icmp,8,0,1,anomaly
udp,44,140,75,normal
tcp,1265,2451,1,anomaly
tcp,0,0,1,normal
tcp,0,0,256,anomaly
tcp,175,1462,5,normal
tcp,106,2880,1,normal
icmp,91,0,5,normal
tcp,303,1719,8,normal
tcp,0,0,114,anomaly
tcp,206,2118,12,normal
tcp,0,0,204,anomaly
tcp,0,0,126,anomaly
udp,45,75,229,normal
tcp,0,0,120,anomaly
tcp,0,0,249,anomaly
tcp,0,0,252,anomaly
tcp,0,0,6,anomaly
tcp,0,0,77,anomaly
udp,44,76,174,normal
tcp,192,950,3,normal
tcp,327,943,23,normal
tcp,330,2152,25,normal
tcp,0,0,207,anomaly
tcp,204,283,4,normal
udp,45,79,93,normal
tcp,0,0,1,normal
udp,105,147,1,normal
udp,45,129,59,normal
tcp,0,0,1,anomaly
tcp,0,0,1,normal
tcp,205,1108,4,normal
tcp,297,798,4,normal
tcp,0,0,246,anomaly
tcp,0,0,132,anomaly
tcp,0,0,202,anomaly
tcp,0,0,128,anomaly
icmp,8,0,1,anomaly
tcp,0,0,2,anomaly
tcp,1570,332,1,normal
tcp,0,0,137,anomaly
tcp,0,0,162,anomaly
udp,44,133,182,normal
tcp,0,0,296,anomaly
tcp,298,5931,6,normal
tcp,0,0,54,anomaly
udp,28,0,70,anomaly
tcp,458,6452,14,normal
udp,44,136,73,normal
tcp,0,0,213,anomaly
udp,45,111,1,normal
tcp,0,0,282,anomaly
tcp,0,0,21,anomaly
tcp,1700,441,1,normal
tcp,1470,0,4,normal
tcp,0,0,275,anomaly
tcp,418,6726,5,normal
tcp,322,1564,2,normal
tcp,204,2714,10,normal
tcp,155,3368,11,normal
tcp,317,6329,19,normal
udp,43,71,114,normal
udp,43,134,76,normal
tcp,226,7897,19,normal
tcp,0,0,66,anomaly
tcp,0,0,119,anomaly
tcp,0,0,510,anomaly
tcp,310,9515,5,normal
tcp,0,0,261,anomaly
tcp,1272,367,1,normal
tcp,305,1832,19,normal
udp,147,105,1,normal
tcp,0,0,244,anomaly
tcp,1,0,2,anomaly
tcp,233,1380,6,normal
tcp,0,0,136,anomaly
tcp,313,267,32,normal
tcp,0,0,232,anomaly
tcp,126,179,2,anomaly
tcp,0,0,266,anomaly
tcp,292,8258,4,normal
tcp,223,337,2,normal
tcp,1805,333,1,normal
tcp,965,0,11,normal
tcp,250,270,2,normal
tcp,217,674,18,normal
tcp,0,0,1,anomaly
tcp,0,0,147,anomaly
tcp,169,3973,2,normal
tcp,0,0,1,normal
tcp,0,0,77,anomaly
tcp,16787,0,9,normal
tcp,309,2904,33,normal
tcp,0,0,231,anomaly
tcp,0,0,282,anomaly
tcp,209,2312,6,normal
tcp,0,0,245,anomaly
tcp,0,0,1,anomaly
udp,42,42,1,normal
udp,1,0,11,anomaly
icmp,1032,0,511,anomaly
tcp,0,0,90,anomaly
tcp,0,0,2,normal
icmp,8,0,1,anomaly
udp,36,96,2,normal
tcp,1490,4152,1,normal
icmp,1032,0,196,anomaly
udp,44,128,80,normal
tcp,244,632,1,normal
tcp,0,0,1,normal
tcp,314,288,1,normal
tcp,342,888,12,normal
tcp,0,0,129,anomaly
tcp,0,0,49,anomaly
tcp,0,0,228,anomaly
tcp,262,1323,18,normal
tcp,226,4046,3,normal
tcp,203,1704,13,normal
tcp,229,1259,12,normal
udp,516,4,484,normal
tcp,288,1279,21,normal
udp,45,129,135,normal
udp,105,145,6,normal
tcp,1073,334,1,normal
tcp,1408,351,1,normal
icmp,8,0,1,anomaly
tcp,237,987,15,normal
tcp,151,0,1,normal
tcp,0,0,163,anomaly
tcp,0,0,131,anomaly
tcp,243,397,35,normal
tcp,207,727,9,normal
tcp,0,0,234,anomaly
tcp,0,0,124,anomaly
tcp,0,0,39,anomaly
tcp,332,1609,6,normal
icmp,8,0,1,anomaly
tcp,748,0,1,normal
tcp,0,0,250,anomaly
tcp,579,283,1,normal
icmp,182,0,2,normal
tcp,217,821,7,normal
tcp,0,0,50,anomaly
tcp,0,0,212,anomaly
tcp,294,18177,1,normal
tcp,305,589,10,normal
udp,516,4,309,normal
udp,46,132,198,normal
tcp,54540,8314,9,anomaly
tcp,245,167,1,normal
tcp,303,1512,13,normal
tcp,383,0,2,normal
tcp,236,2412,9,normal
tcp,232,2239,5,normal
tcp,0,0,291,anomaly
tcp,0,0,225,anomaly
udp,44,70,143,normal
tcp,0,0,1,normal
icmp,8,0,1,anomaly
tcp,0,0,189,anomaly
tcp,0,0,204,anomaly
icmp,30,0,1,normal
tcp,0,0,148,anomaly
udp,134,32,2,normal
tcp,218,8903,11,normal
icmp,78,0,6,normal
tcp,0,0,124,anomaly
tcp,289,738,15,normal
udp,111,31,1,normal
tcp,54540,8314,3,anomaly
tcp,167,4659,1,normal
tcp,338,1512,4,normal
tcp,0,0,150,anomaly
tcp,0,0,1,normal
tcp,0,0,280,anomaly
tcp,944,332,1,normal
tcp,1776,495,1,normal
tcp,3484,7945,1,normal
tcp,0,0,288,anomaly
tcp,0,0,168,anomaly
tcp,0,0,205,anomaly
udp,43,43,186,normal
tcp,209,1362,8,normal
tcp,0,0,36,anomaly
tcp,0,0,225,anomaly
tcp,293,717,26,normal
tcp,0,0,229,anomaly
tcp,0,0,134,anomaly
udp,46,135,115,normal
tcp,0,0,293,anomaly
tcp,1247,332,1,normal
tcp,220,451,35,normal
icmp,8,0,1,anomaly
tcp,0,0,215,anomaly
tcp,227,10431,1,normal
tcp,0,0,145,anomaly
tcp,210,396,11,normal
tcp,226,259,23,normal
tcp,202,4289,25,normal
tcp,0,0,1,anomaly
icmp,8,0,1,anomaly
tcp,206,1849,5,normal
icmp,8,0,1,anomaly
udp,1,0,23,anomaly
tcp,0,0,126,anomaly
tcp,0,0,198,anomaly
tcp,0,0,136,anomaly
tcp,0,0,2,anomaly
tcp,191,2536,7,normal
icmp,18,0,1,anomaly
tcp,207,294,4,normal
udp,45,76,135,normal
tcp,0,0,96,anomaly
tcp,0,0,13,anomaly
tcp,0,0,1,anomaly
tcp,0,0,1,normal
tcp,322,2073,28,normal
tcp,1,0,2,anomaly
tcp,0,0,511,anomaly
udp,1,0,1,anomaly
udp,46,129,73,normal
udp,45,133,2,normal
tcp,0,0,69,anomaly
tcp,641,330,1,normal
tcp,0,0,141,anomaly
tcp,0,0,176,anomaly
udp,207,0,2,anomaly
tcp,307,727,8,normal
tcp,0,0,11,anomaly
tcp,308,1899,7,normal
tcp,0,0,201,anomaly
tcp,193,5725,1,normal
tcp,213,308,10,normal
tcp,241,4848,9,normal
tcp,0,0,273,anomaly
tcp,0,0,49,anomaly
udp,1,0,78,anomaly
udp,44,130,71,normal
tcp,212,7703,9,normal
udp,1,0,53,anomaly
tcp,309,1362,4,normal
tcp,311,1572,10,normal
tcp,52,3883,2,normal
tcp,228,1112,13,normal
tcp,0,0,215,anomaly
tcp,0,0,110,anomaly
tcp,0,0,150,anomaly
tcp,12,0,2,normal
udp,147,105,5,normal
tcp,0,0,239,anomaly
udp,46,46,7,normal
tcp,322,3461,1,normal
tcp,250,2891,1,normal
tcp,211,1842,10,normal
tcp,2613,373,1,normal
tcp,0,0,8,anomaly
tcp,0,0,511,anomaly
tcp,304,1380,6,normal
udp,28,0,3,anomaly
udp,28,0,163,anomaly
tcp,0,0,295,anomaly
tcp,334,0,1,anomaly
tcp,0,0,253,anomaly
tcp,0,0,119,anomaly
tcp,245,1761,3,normal
tcp,0,0,1,normal
udp,33,88,1,normal
udp,42,42,1,normal
tcp,213,1752,21,normal
tcp,0,0,110,anomaly
tcp,343,293,19,normal
tcp,1,0,2,anomaly
tcp,0,0,137,anomaly
tcp,0,0,125,anomaly
tcp,0,0,282,anomaly
tcp,324,3410,8,normal
udp,36,101,2,normal
tcp,0,0,101,anomaly
tcp,228,397,19,normal
tcp,0,0,33,anomaly
udp,516,4,467,normal
tcp,0,0,260,anomaly
icmp,8,0,1,anomaly
icmp,8,0,1,anomaly
tcp,0,0,195,anomaly
tcp,317,898,14,normal
tcp,0,0,5,normal
udp,1,0,14,anomaly
icmp,30,0,1,normal
tcp,332,481,29,normal
tcp,0,0,266,anomaly
tcp,0,0,1,normal
tcp,350,284,12,normal
tcp,0,0,167,anomaly
tcp,0,0,294,anomaly
udp,46,77,160,normal
udp,1,0,2,anomaly
tcp,0,0,201,anomaly
tcp,0,0,13,anomaly
tcp,0,0,206,anomaly
tcp,0,0,242,anomaly
tcp,245,565,41,normal
tcp,337,4874,14,normal
tcp,0,0,137,anomaly
tcp,0,0,111,anomaly
tcp,11681,1371,1,normal
tcp,227,15475,4,normal
tcp,3346,374,1,normal
udp,45,114,1,normal
tcp,0,0,130,anomaly
tcp,177,475,2,normal
udp,1,0,113,anomaly
tcp,207,1969,12,normal
tcp,304,511,9,normal
tcp,767,334,1,normal
tcp,197,310,1,normal
udp,46,46,128,normal
tcp,0,0,294,anomaly
tcp,0,0,54,anomaly
tcp,2940,385,1,normal
udp,45,110,2,normal
tcp,430,10389,3,normal
tcp,199,19835,1,normal
tcp,211,392,1,normal
tcp,1340,341,1,normal
tcp,0,0,140,anomaly
tcp,194,1423,10,normal
tcp,0,0,265,anomaly
tcp,0,0,272,anomaly
tcp,203,1792,5,normal
tcp,221,256,3,normal
tcp,0,0,1,anomaly
tcp,0,0,250,anomaly
tcp,254,4084,25,normal
tcp,0,0,1,anomaly
tcp,0,0,266,anomaly
tcp,0,0,1,normal
udp,147,105,6,normal
tcp,334,1066,5,normal
tcp,282,8544,1,normal
tcp,0,0,1,anomaly
udp,45,45,130,normal
icmp,8,0,1,anomaly
tcp,205,882,11,normal
tcp,0,0,218,anomaly
tcp,0,0,1,normal
udp,105,0,2,normal
tcp,1896,446,1,normal
tcp,0,0,122,anomaly
tcp,0,0,212,anomaly
tcp,301,960,37,normal
tcp,0,0,163,anomaly
tcp,1054,332,1,normal
icmp,30,0,1,normal
tcp,231,2507,5,normal
udp,5,0,1,anomaly
tcp,0,0,221,anomaly
tcp,204,50390,1,normal
tcp,0,0,207,anomaly
tcp,0,0,62,anomaly
tcp,233,13807,20,normal
icmp,8,0,1,anomaly
tcp,0,0,249,anomaly
tcp,179,24566,1,normal
icmp,8,0,1,anomaly
tcp,0,0,58,anomaly
tcp,194,3563,1,normal
tcp,0,0,218,anomaly
udp,105,145,2,normal
tcp,322,1246,5,normal
tcp,1151,8390,1,normal
tcp,1,0,2,anomaly
udp,215,0,1,anomaly
tcp,0,0,205,anomaly
tcp,567,0,1,normal
tcp,0,0,120,anomaly
tcp,0,0,230,anomaly
udp,45,111,75,normal
tcp,0,0,178,anomaly
tcp,356,267,2,normal
udp,44,136,69,normal
tcp,192,0,1,normal
tcp,2433,330,1,normal
tcp,198,2168,14,normal
tcp,0,0,17,anomaly
tcp,1339,0,2,normal
tcp,675,330,1,normal
tcp,0,0,35,anomaly
tcp,0,0,1,normal
tcp,0,0,111,anomaly
tcp,0,0,249,anomaly
tcp,0,61632,1,normal
udp,45,77,282,normal
udp,43,132,73,normal
tcp,308,3222,5,normal
tcp,0,0,84,anomaly
tcp,327,362,26,normal
tcp,309,3222,2,normal
tcp,1874,0,2,normal
tcp,210,9076,6,normal
tcp,300,14320,15,normal
tcp,1486,4152,1,normal
tcp,210,5756,5,normal
tcp,0,0,1,anomaly
tcp,247,2955,3,normal
tcp,9,0,1,normal
tcp,0,0,233,anomaly
tcp,342,2263,2,normal
icmp,520,0,367,anomaly
tcp,319,38506,8,normal
tcp,193,758,4,normal
udp,42,42,13,normal
tcp,0,0,121,anomaly
tcp,174,1733,1,normal
tcp,0,0,146,anomaly
tcp,214,313,11,normal
tcp,0,0,117,anomaly
tcp,567,0,1,normal
tcp,221,2124,29,normal
icmp,1032,0,511,anomaly
tcp,0,0,57,anomaly
tcp,0,0,289,anomaly
tcp,7077,0,4,normal
tcp,291,1098,3,normal
tcp,1085,331,1,normal
icmp,30,0,2,normal
tcp,273,3070,2,normal
tcp,271,8654,5,normal
tcp,0,0,252,anomaly
tcp,1413,386,1,normal
tcp,0,0,1,normal
tcp,0,0,121,anomaly
tcp,296,327,24,normal
tcp,0,0,239,anomaly
tcp,0,0,511,anomaly
tcp,0,0,284,anomaly
tcp,855,332,1,normal
tcp,0,0,211,anomaly
tcp,0,0,26,anomaly
tcp,0,0,293,anomaly
tcp,323,2996,10,normal
tcp,216,4894,11,normal
icmp,78,0,15,normal
tcp,0,0,1,anomaly
tcp,140,2810,1,normal
icmp,78,0,41,normal
udp,45,111,61,normal
tcp,944,329,1,normal
tcp,0,0,106,anomaly
tcp,0,0,263,anomaly
tcp,24,36,1,normal
tcp,0,0,270,anomaly
tcp,1387,326,1,normal
tcp,317,17733,26,normal
tcp,0,0,119,anomaly
icmp,8,0,1,anomaly
tcp,0,0,36,anomaly
tcp,0,0,284,anomaly
tcp,5167,65909,2,normal
tcp,0,0,147,anomaly
tcp,242,561,2,normal
tcp,0,0,228,anomaly
tcp,0,0,1,normal
tcp,0,0,45,anomaly
tcp,500,8257,6,normal
tcp,344,1247,10,normal
tcp,0,0,135,anomaly
udp,1,0,28,anomaly
tcp,227,1047,7,normal
tcp,235,2251,13,normal
tcp,237,238,1,normal
udp,45,83,18,normal
tcp,285,811,11,normal
tcp,0,0,230,anomaly
tcp,0,0,265,anomaly
tcp,326,1054,1,normal
tcp,224,1540,18,normal
tcp,9654,337,1,normal
tcp,0,0,137,anomaly
tcp,0,0,257,anomaly
tcp,0,0,121,anomaly
tcp,4539,0,19,normal
tcp,10,0,1,normal
tcp,2261,332,1,normal
udp,45,133,73,normal
icmp,1032,0,511,anomaly
tcp,0,0,105,anomaly
tcp,7,443,1,normal
tcp,0,0,280,anomaly
tcp,125,235,1,normal
icmp,8,0,1,anomaly
tcp,0,0,8,anomaly
udp,28,0,31,anomaly
tcp,0,0,265,anomaly
udp,146,105,1,normal
udp,44,136,73,normal
tcp,0,0,1,anomaly
tcp,0,0,1,anomaly
tcp,0,0,2,normal
tcp,129,237,1,normal
tcp,212,2739,10,normal
tcp,0,0,129,anomaly
icmp,520,0,137,anomaly
udp,105,147,1,normal
tcp,201,1856,35,normal
udp,44,44,86,normal
tcp,0,0,13,anomaly
tcp,196,17602,31,normal
tcp,311,7128,19,normal
tcp,0,0,150,anomaly
tcp,0,0,262,anomaly
udp,42,92,1,normal
tcp,0,0,268,anomaly
udp,43,79,232,normal
tcp,1535,326,1,normal
tcp,755,280,1,normal
tcp,214,12326,2,normal
udp,43,78,117,normal
udp,1,0,21,anomaly
tcp,214,1718,12,normal
tcp,195,9384,14,normal
udp,43,75,263,normal
icmp,1032,0,511,anomaly
tcp,10,139,2,normal
tcp,2066,386,1,normal
tcp,151,0,2,normal
tcp,0,0,238,anomaly
udp,42,70,137,normal
tcp,238,306,65,normal
tcp,252,0,1,normal
tcp,0,0,20,anomaly
tcp,0,0,291,anomaly
udp,145,105,4,normal
tcp,1247,330,2,normal
tcp,0,0,267,anomaly
tcp,9,38,1,normal
tcp,0,0,266,anomaly
tcp,213,1963,14,normal
tcp,0,0,228,anomaly
icmp,8,0,1,anomaly
tcp,0,0,65,anomaly
tcp,102,3741,1,normal
tcp,0,0,249,anomaly
icmp,8,0,1,anomaly
tcp,0,0,218,anomaly
tcp,0,0,446,anomaly
tcp,0,0,1,anomaly
tcp,0,0,141,anomaly
tcp,54540,8314,2,anomaly
tcp,2481,367,1,normal
tcp,257,545,6,normal
tcp,0,0,208,anomaly
tcp,0,0,511,anomaly
tcp,0,0,132,anomaly
tcp,0,0,234,anomaly
tcp,0,0,148,anomaly
tcp,287,2459,1,normal
tcp,0,0,201,anomaly
tcp,0,0,36,anomaly
icmp,30,0,1,normal
udp,1,0,22,anomaly
tcp,0,0,281,anomaly
tcp,281,744,24,normal
udp,43,69,153,normal
udp,28,0,84,anomaly
tcp,0,0,246,anomaly
tcp,0,0,282,anomaly
tcp,0,0,1,anomaly
tcp,318,1342,28,normal
tcp,0,0,1,normal
tcp,0,0,134,anomaly
tcp,231,2775,15,normal
tcp,0,0,130,anomaly
tcp,232,27728,5,normal
tcp,226,298,3,normal
tcp,0,0,268,anomaly
tcp,1339,0,1,normal
icmp,8,0,1,anomaly
tcp,161,30205,10,normal
tcp,295,741,38,normal
tcp,0,0,295,anomaly
udp,43,74,140,normal
tcp,225,4257,5,normal
icmp,8,0,1,anomaly
tcp,201,5606,4,normal
tcp,279,3018,7,normal
tcp,154,13386,4,normal
udp,44,135,247,normal
tcp,781,334,1,normal
tcp,202,1271,2,normal
tcp,1529,4152,1,normal
tcp,0,0,60,anomaly
tcp,0,0,282,anomaly
icmp,182,0,6,normal
tcp,0,0,1,anomaly
tcp,0,0,297,anomaly
tcp,255,2972,1,normal
tcp,334,0,1,anomaly
tcp,126,179,1,anomaly
tcp,0,0,264,anomaly
tcp,301,9121,8,normal
tcp,180,255639,1,normal
tcp,0,0,245,anomaly
tcp,186,1310,2,normal
tcp,0,0,260,anomaly
icmp,18,0,1,anomaly
tcp,0,0,23,anomaly
tcp,289,2536,27,normal
tcp,201,0,2,normal
tcp,0,0,55,anomaly
tcp,0,0,1,anomaly
udp,113,0,28,normal
icmp,1032,0,509,anomaly
tcp,211,339,7,normal
tcp,335,951,4,normal
udp,46,82,152,normal
udp,24,42,1,normal
tcp,0,0,231,anomaly
tcp,0,0,251,anomaly
tcp,207,318,3,normal
udp,105,105,7,normal
tcp,204,633,2,normal
tcp,0,0,262,anomaly
tcp,339,279,1,normal
icmp,18,0,1,anomaly
tcp,0,0,299,anomaly
tcp,0,0,231,anomaly
tcp,0,0,87,anomaly
tcp,9,0,2,normal
tcp,0,0,117,anomaly
tcp,0,0,223,anomaly
tcp,951,330,1,normal
udp,1,0,103,anomaly
tcp,244,2316,4,normal
tcp,0,0,278,anomaly
tcp,0,0,1,normal
tcp,223,3270,2,normal
tcp,0,0,1,normal
tcp,0,0,251,anomaly
tcp,0,0,141,anomaly
tcp,0,0,174,anomaly
tcp,0,0,151,anomaly
tcp,0,0,141,anomaly
tcp,126,179,1,anomaly
tcp,0,0,1,anomaly
tcp,0,0,1,anomaly
tcp,0,0,34,anomaly
udp,45,73,234,normal
icmp,78,0,11,normal
tcp,244,4633,2,normal
icmp,30,0,2,normal
tcp,0,0,7,anomaly
tcp,209,312,10,normal
tcp,87,225,1,normal
tcp,209,3410,40,normal
tcp,0,0,121,anomaly
tcp,198,366,7,normal
tcp,0,0,299,anomaly
tcp,205,13831,2,normal
tcp,0,0,146,anomaly
tcp,0,0,218,anomaly
tcp,252,1352,3,normal
tcp,220,1918,11,normal
tcp,0,0,1,anomaly
tcp,0,0,265,anomaly
tcp,298,8673,3,normal
tcp,601,286,1,normal
tcp,0,0,266,anomaly
tcp,59,0,10,normal
tcp,312,8056,4,normal
tcp,0,0,127,anomaly
udp,45,128,23,normal
udp,45,45,108,normal
tcp,0,0,143,anomaly
tcp,0,0,207,anomaly
tcp,0,0,130,anomaly
tcp,304,1412,18,normal
tcp,0,0,100,anomaly
tcp,0,0,99,anomaly
tcp,325,1817,17,normal
tcp,3468,0,24,normal
tcp,343,520,1,normal
tcp,215,755,9,normal
tcp,0,0,105,anomaly
tcp,291,5415,5,normal
tcp,0,0,237,anomaly
tcp,326,310,8,normal
icmp,520,0,477,anomaly
tcp,231,1187,3,normal
icmp,30,0,3,normal
udp,45,135,32,normal
tcp,198,11607,1,normal
tcp,11378,1474,1,normal
tcp,305,181,13,normal
tcp,54540,8314,5,anomaly
tcp,0,0,124,anomaly
tcp,0,0,263,anomaly
tcp,0,0,135,anomaly
tcp,284,657,16,normal
tcp,208,1645,2,normal
tcp,231,7333,24,normal
icmp,1032,0,510,anomaly
tcp,280,3727,2,normal
