dst_bytes,class
338,normal
335,normal
278,normal
0,anomaly
338,normal
0,anomaly
468,normal
0,anomaly
53,normal
0,anomaly
0,anomaly
105,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1569,normal
1718,normal
0,anomaly
0,anomaly
138,normal
603,normal
2224,normal
36749,normal
8314,anomaly
0,normal
6560,normal
0,anomaly
332,normal
117,normal
1478,normal
1682,normal
127,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
383,normal
0,anomaly
2591,normal
519,normal
0,anomaly
0,anomaly
283,normal
330,normal
0,normal
0,anomaly
0,anomaly
4948,normal
394,normal
0,normal
0,normal
0,anomaly
504,normal
0,normal
105,normal
0,normal
0,anomaly
0,anomaly
83,normal
329,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
3571,normal
0,anomaly
3057,normal
171,normal
128,normal
0,anomaly
5285,normal
113,normal
0,anomaly
16641,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
46,normal
290,normal
407,normal
1531,normal
0,anomaly
0,anomaly
78,normal
334,normal
87,normal
921,normal
913,normal
0,anomaly
327,normal
149,normal
0,anomaly
0,anomaly
1856,normal
0,anomaly
0,anomaly
2102,normal
0,anomaly
333,normal
0,anomaly
357,normal
0,anomaly
930,normal
0,normal
0,anomaly
439,normal
253,normal
0,normal
31,normal
0,anomaly
0,anomaly
0,normal
458,normal
0,anomaly
111,normal
0,normal
0,normal
279,normal
0,anomaly
330,normal
9736,normal
0,anomaly
327,normal
0,anomaly
0,normal
69,normal
1115,normal
0,anomaly
0,anomaly
0,anomaly
362,normal
151,anomaly
0,anomaly
0,anomaly
9066,normal
77,normal
43,normal
1445,normal
2251,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
636,normal
0,anomaly
0,anomaly
3749,normal
130,normal
0,anomaly
72,normal
1663,normal
0,anomaly
0,anomaly
2453,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
130,normal
2449,anomaly
0,anomaly
519,normal
0,anomaly
8157,normal
327,normal
0,anomaly
7669,normal
0,anomaly
1054,normal
0,anomaly
3294,normal
788,normal
336,normal
0,normal
646196,normal
7103,normal
1035,normal
0,anomaly
0,anomaly
0,anomaly
11455,normal
0,anomaly
0,anomaly
0,anomaly
334,normal
0,anomaly
13225,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1144,normal
0,anomaly
0,anomaly
3102,normal
0,anomaly
0,anomaly
0,anomaly
4084,normal
1424,normal
12884,normal
0,anomaly
253,normal
0,normal
1468,normal
437,normal
0,normal
400,normal
1408,normal
607,normal
0,anomaly
762,normal
0,normal
1064,normal
1396,normal
1380,normal
0,anomaly
330,normal
4069,normal
0,anomaly
330,normal
0,anomaly
0,anomaly
1606,normal
0,anomaly
0,anomaly
8745,normal
0,anomaly
334,normal
330,normal
2507,normal
0,anomaly
0,anomaly
3040,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
327,normal
0,anomaly
0,anomaly
0,anomaly
11312,normal
134,normal
0,anomaly
0,anomaly
0,anomaly
12640,normal
0,anomaly
131,normal
0,normal
0,anomaly
368,normal
0,anomaly
0,anomaly
0,normal
334,normal
0,anomaly
0,anomaly
328,normal
2823,normal
135,normal
0,anomaly
0,normal
0,anomaly
2791,normal
8314,anomaly
9284,normal
105,normal
0,anomaly
0,anomaly
578,normal
0,anomaly
0,normal
45,normal
1542,normal
1165,normal
0,anomaly
0,normal
334,normal
3222,normal
0,normal
2451,anomaly
326,normal
0,anomaly
0,normal
337,normal
46,normal
468,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
594,normal
0,anomaly
0,anomaly
406,normal
2736,normal
0,anomaly
0,anomaly
0,anomaly
354,normal
0,anomaly
0,anomaly
2109,normal
0,normal
0,anomaly
56,normal
0,anomaly
2125,normal
8702,normal
283,normal
0,normal
0,anomaly
8314,anomaly
370,normal
0,anomaly
4080,normal
185,normal
0,anomaly
45,normal
479,normal
0,anomaly
1808,normal
6546,normal
115,normal
4,normal
0,anomaly
280,normal
0,anomaly
0,anomaly
105,normal
48,normal
0,anomaly
131,normal
0,anomaly
146,normal
0,anomaly
107,normal
387,normal
0,normal
32617,normal
293,normal
336,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2807,normal
144411,normal
0,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
15028,normal
0,normal
0,anomaly
770,normal
0,anomaly
0,anomaly
0,normal
28696,normal
4137,normal
0,anomaly
0,anomaly
13140,normal
0,anomaly
0,anomaly
1039,normal
0,anomaly
9755,normal
0,normal
0,anomaly
19572,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1963,normal
0,anomaly
0,normal
0,normal
0,anomaly
776,normal
0,anomaly
0,normal
0,normal
2586,normal
0,anomaly
0,anomaly
0,anomaly
359,normal
732,normal
760,normal
78,normal
105,normal
0,anomaly
15968,normal
0,anomaly
0,anomaly
0,anomaly
338,normal
0,anomaly
120,normal
126,normal
8314,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1664,normal
255,normal
0,anomaly
5337,normal
11913,normal
0,anomaly
0,anomaly
0,anomaly
33,normal
8867,normal
478,normal
0,anomaly
24971,normal
1389,normal
3714,normal
0,anomaly
2781,normal
46,normal
1026,normal
0,anomaly
584,normal
2808,normal
0,anomaly
0,anomaly
0,anomaly
45,normal
425,normal
130,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
827,normal
0,anomaly
0,anomaly
321,normal
385,normal
0,anomaly
626,normal
0,anomaly
0,normal
1032,normal
408,normal
0,anomaly
52838,normal
0,anomaly
0,normal
31,normal
20165,normal
0,anomaly
0,anomaly
1680,normal
0,anomaly
76,normal
105,normal
0,normal
2518,normal
1426,normal
10134,normal
0,normal
0,anomaly
394,normal
0,normal
45,normal
332,normal
0,anomaly
19309,normal
4057,normal
1397,normal
0,anomaly
0,anomaly
14334,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
129,normal
0,normal
72,normal
0,anomaly
4036,normal
331,normal
0,normal
125,normal
1394,normal
453,normal
0,anomaly
622,normal
7300,anomaly
3205,normal
0,anomaly
6136,normal
0,anomaly
0,normal
0,normal
240,normal
1603,normal
8314,anomaly
2431,normal
74,normal
0,anomaly
4,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
790,normal
0,anomaly
18278,normal
8314,anomaly
3166,normal
0,anomaly
757,normal
0,anomaly
0,anomaly
135,normal
44,normal
0,normal
3551,normal
0,anomaly
131,normal
1043,normal
129,normal
1010,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
285,normal
31011,normal
130,normal
131,normal
0,anomaly
41,normal
0,anomaly
0,anomaly
406,normal
0,anomaly
45,normal
779,normal
136,normal
0,anomaly
283,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,normal
1728,normal
0,anomaly
330,normal
398,normal
0,normal
282,normal
3193,normal
12689,normal
0,normal
0,anomaly
2698,normal
135,normal
0,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
7546,normal
280,normal
0,anomaly
2851,normal
362,normal
0,anomaly
308,normal
0,anomaly
254,normal
7976,normal
0,anomaly
0,anomaly
0,anomaly
39,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
29,normal
0,normal
2239,normal
7405,normal
0,normal
0,anomaly
8822,normal
0,normal
5397,normal
0,anomaly
223,normal
0,anomaly
71,normal
404,normal
0,anomaly
998,normal
885,normal
0,anomaly
0,anomaly
3632,normal
0,anomaly
0,anomaly
0,anomaly
3380,normal
303,normal
0,anomaly
0,anomaly
0,anomaly
421,normal
454,normal
0,anomaly
0,anomaly
0,anomaly
1783,normal
0,anomaly
3805,normal
0,anomaly
0,anomaly
105,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
330,normal
0,anomaly
127,normal
839,normal
0,anomaly
2716,normal
0,anomaly
8314,anomaly
0,anomaly
0,anomaly
4145,normal
526,normal
4,normal
0,normal
0,anomaly
279,normal
0,anomaly
1550,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
339,normal
4858,normal
0,anomaly
0,anomaly
2147,normal
4137,normal
0,anomaly
328,normal
0,anomaly
391,normal
770,normal
0,anomaly
0,anomaly
292,anomaly
0,normal
0,anomaly
0,anomaly
0,normal
334,normal
394,normal
0,anomaly
3222,normal
0,anomaly
2531,normal
0,normal
0,anomaly
0,normal
710,normal
0,anomaly
0,anomaly
0,anomaly
3675,normal
1162,normal
1538,normal
0,anomaly
42841,normal
42,normal
1010,normal
0,normal
8314,anomaly
331,normal
0,normal
0,anomaly
13352,normal
0,anomaly
0,anomaly
767,normal
0,anomaly
2570,normal
0,anomaly
855,normal
602,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
333,normal
0,anomaly
334,normal
0,anomaly
0,normal
121,normal
131,normal
0,anomaly
0,normal
0,normal
537,normal
0,anomaly
46,normal
19085,normal
0,anomaly
0,anomaly
0,anomaly
328,normal
0,normal
3294,normal
0,normal
326,normal
0,normal
0,normal
0,anomaly
0,normal
0,anomaly
333,normal
0,normal
369,normal
0,anomaly
334,normal
105,normal
0,anomaly
3048,normal
1190,normal
0,anomaly
0,anomaly
891,normal
0,anomaly
0,anomaly
336,normal
8284,normal
105,normal
132,normal
2989,normal
0,anomaly
1396,normal
112,normal
0,anomaly
0,anomaly
2057,normal
374,normal
0,anomaly
0,anomaly
0,anomaly
762,normal
0,anomaly
4086,normal
111,normal
5989,normal
8314,anomaly
0,anomaly
0,anomaly
397,normal
0,anomaly
0,normal
0,anomaly
115,normal
527,normal
8702,normal
9621,normal
0,anomaly
335,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
13283,normal
0,anomaly
44,normal
0,anomaly
0,anomaly
0,anomaly
134,normal
0,anomaly
0,normal
4355,normal
0,anomaly
2507,normal
0,normal
2751,normal
102,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
2530,normal
0,anomaly
332,normal
1430,normal
241,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
5124,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
329,normal
0,anomaly
707,normal
0,anomaly
0,anomaly
0,anomaly
1380,normal
0,anomaly
457,normal
1596,normal
293,normal
0,anomaly
0,anomaly
95839,normal
29325,normal
0,anomaly
0,normal
10121,normal
120,normal
608,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
127,normal
0,anomaly
0,normal
0,anomaly
524,normal
42,normal
0,anomaly
52,normal
10848,normal
1263,normal
0,anomaly
0,anomaly
37,normal
186,normal
338,normal
235,normal
0,normal
0,anomaly
369,normal
888,normal
0,anomaly
0,anomaly
146,normal
0,anomaly
44,normal
0,normal
0,anomaly
0,anomaly
2280,normal
105,normal
41901,normal
0,anomaly
0,normal
0,anomaly
17602,normal
0,anomaly
0,anomaly
42,normal
0,anomaly
1138,normal
2690,normal
11829,normal
0,anomaly
2605,normal
0,anomaly
0,normal
0,anomaly
596,normal
372,normal
0,anomaly
0,normal
0,anomaly
14506,normal
0,anomaly
336,normal
0,normal
110,normal
0,anomaly
128,normal
0,normal
0,anomaly
44,normal
0,anomaly
11094,normal
0,anomaly
0,anomaly
328,normal
0,normal
0,anomaly
362,normal
0,anomaly
0,anomaly
139,normal
30042,normal
312,normal
821,normal
22886,normal
0,anomaly
18,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
45,normal
0,anomaly
0,anomaly
24695,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
256,normal
4,normal
0,anomaly
332,normal
0,anomaly
1370,normal
0,anomaly
2431,normal
0,anomaly
146,normal
81,normal
71,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
105,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
400,normal
0,anomaly
0,anomaly
0,anomaly
3510,normal
0,normal
0,anomaly
0,anomaly
450,normal
8314,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
330,normal
0,anomaly
7432,normal
3222,normal
25868,normal
131,normal
285,normal
0,anomaly
152110,normal
0,anomaly
0,anomaly
0,normal
147,normal
5166,normal
0,normal
2443,anomaly
0,anomaly
0,anomaly
885,normal
105,normal
139,normal
0,normal
11580,normal
0,anomaly
338,normal
8317,normal
8936,normal
3397,normal
0,normal
1405,anomaly
0,anomaly
1565,normal
816,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
16407,normal
255,normal
0,anomaly
310,normal
87532,normal
0,anomaly
484,normal
22047,normal
105,normal
0,anomaly
136,normal
3480,normal
105,normal
0,anomaly
0,anomaly
8467,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
2447,anomaly
0,anomaly
0,anomaly
1116,normal
7300,anomaly
7300,anomaly
4320,normal
0,anomaly
4740,normal
335,normal
2230,normal
962,normal
0,normal
0,anomaly
0,anomaly
6775,normal
1808,normal
768,normal
0,normal
5347,normal
0,normal
107,normal
0,anomaly
36322,normal
0,normal
3222,normal
801,normal
4047,normal
0,anomaly
3957,normal
0,normal
13125,normal
1893,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
128,normal
0,anomaly
8314,anomaly
37009,normal
0,anomaly
0,anomaly
242,normal
0,normal
31230,normal
0,normal
0,anomaly
2025,normal
0,anomaly
0,anomaly
0,normal
4196,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
280,normal
0,anomaly
0,normal
0,normal
130,normal
0,anomaly
19471,normal
0,normal
0,anomaly
0,normal
145,normal
0,anomaly
306,normal
1151,normal
0,anomaly
0,normal
331,normal
0,anomaly
526,normal
35949,normal
0,anomaly
326,normal
1075,normal
0,anomaly
335,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
76,normal
6943,normal
421,normal
0,normal
0,anomaly
0,anomaly
433,normal
882,normal
127,normal
0,anomaly
72160,normal
0,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,normal
6892,normal
1676,normal
0,anomaly
0,anomaly
43,normal
0,anomaly
77,normal
0,anomaly
0,normal
132,normal
18805,normal
0,anomaly
0,anomaly
2670,normal
0,anomaly
2350,normal
0,anomaly
0,anomaly
844,normal
0,normal
0,anomaly
44,normal
136,normal
2576,normal
105,normal
138,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1211,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
3308,normal
0,anomaly
0,anomaly
713,normal
0,anomaly
383,normal
0,normal
1081,normal
0,anomaly
467968,anomaly
0,anomaly
0,anomaly
45,normal
7956,normal
0,anomaly
4,normal
0,anomaly
0,anomaly
0,anomaly
105,normal
0,anomaly
7373,normal
808,normal
0,anomaly
0,anomaly
2619,normal
0,anomaly
0,anomaly
2430,normal
0,anomaly
0,anomaly
333,normal
2804,normal
357,normal
0,anomaly
0,normal
1150,normal
382,normal
0,anomaly
2031,normal
0,normal
10462,normal
0,anomaly
0,anomaly
2408,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
38761,normal
0,anomaly
0,anomaly
127,normal
784,normal
0,anomaly
272,normal
0,anomaly
0,normal
8314,anomaly
2488,normal
2013,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
38125,normal
0,anomaly
0,anomaly
2085,normal
387,normal
0,anomaly
0,anomaly
412,normal
105,normal
10194,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
3326,normal
2017,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1528,normal
7488,normal
125,normal
1480,normal
0,anomaly
1292,normal
134,normal
77,normal
0,anomaly
0,anomaly
46,normal
0,anomaly
0,anomaly
764,normal
0,normal
10318,normal
0,anomaly
0,anomaly
1481,normal
0,anomaly
243,normal
0,anomaly
273,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2596,normal
147,normal
0,anomaly
0,normal
6072,normal
0,normal
0,anomaly
0,anomaly
2006,normal
2275,normal
0,anomaly
0,normal
11415,normal
0,anomaly
45,normal
0,normal
0,anomaly
4428,normal
333,normal
337,normal
0,anomaly
296,normal
0,anomaly
946,normal
3030,normal
1395,normal
71,normal
0,anomaly
760,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
308,normal
232,normal
633,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
38649,normal
0,anomaly
0,anomaly
75,normal
0,normal
0,anomaly
1903,normal
310,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
3302,normal
191,normal
1103,normal
76,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
39,normal
0,anomaly
0,anomaly
0,anomaly
2313,normal
882,normal
33586,normal
9009,normal
0,anomaly
0,anomaly
367,normal
0,anomaly
0,anomaly
77,normal
0,anomaly
1484,normal
19983,normal
0,anomaly
1947,normal
0,anomaly
71,normal
10209,normal
0,anomaly
6542,normal
325,normal
0,anomaly
5080,normal
0,anomaly
325,normal
449,normal
0,normal
88,normal
0,anomaly
0,anomaly
1962,normal
0,anomaly
1483,normal
499,normal
2070,normal
0,normal
8753,normal
0,anomaly
3846,normal
10111,normal
0,anomaly
2063,normal
1735,normal
1380,normal
0,anomaly
0,normal
0,normal
0,anomaly
0,anomaly
2858,normal
791,normal
746,normal
0,anomaly
0,anomaly
0,anomaly
2507,normal
0,anomaly
83,normal
575,normal
0,normal
0,anomaly
389,normal
15342,normal
324,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
4200,normal
0,anomaly
0,anomaly
16193,normal
0,anomaly
42,normal
0,anomaly
418,normal
0,anomaly
1605,normal
22934,normal
0,anomaly
335,normal
901,normal
1560,normal
12265,normal
0,anomaly
0,anomaly
2011,normal
0,anomaly
0,normal
2698,normal
330,normal
0,anomaly
0,anomaly
11016,normal
0,anomaly
0,normal
0,anomaly
2649,normal
0,anomaly
302,normal
0,anomaly
685,normal
0,anomaly
0,normal
0,anomaly
2506,normal
73,normal
0,anomaly
0,anomaly
0,anomaly
824,normal
0,normal
2565,normal
328,normal
1249,normal
8314,anomaly
0,anomaly
1571,normal
336,normal
46,normal
0,anomaly
0,normal
0,anomaly
8314,anomaly
0,anomaly
0,anomaly
0,anomaly
2374,normal
22055,normal
0,anomaly
0,anomaly
4145,normal
10609,normal
450,normal
1737,normal
0,anomaly
5325,normal
8422,normal
8484,normal
0,anomaly
335,normal
1310,normal
0,anomaly
745,normal
0,anomaly
0,anomaly
1598,normal
0,anomaly
676,normal
0,anomaly
0,normal
0,normal
409,normal
279,normal
2698,normal
330,normal
667,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
1328,normal
329,normal
8172,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
1707,normal
45,normal
709,normal
0,normal
2595,normal
454,normal
453,normal
0,anomaly
25948,normal
0,anomaly
0,normal
147,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
4498,normal
0,anomaly
0,anomaly
0,anomaly
328,normal
0,anomaly
4152,normal
78,normal
0,normal
0,anomaly
290,normal
121,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
1769,normal
1747,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
46,normal
2447,normal
0,anomaly
132,normal
0,anomaly
0,anomaly
334,normal
1041,normal
7156,normal
0,normal
1169,normal
0,anomaly
0,anomaly
12040,normal
330,normal
0,anomaly
46,normal
0,anomaly
0,anomaly
0,anomaly
365,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
310,normal
0,anomaly
8314,anomaly
0,anomaly
0,anomaly
0,anomaly
2757,normal
2363,normal
0,anomaly
1301,normal
0,anomaly
1117,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
34557,normal
0,normal
0,normal
0,anomaly
0,anomaly
0,normal
2839,normal
0,anomaly
492,normal
133,normal
373,normal
0,anomaly
13292,normal
0,anomaly
328,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
1774,normal
0,anomaly
0,anomaly
1147,normal
282,normal
0,anomaly
0,anomaly
0,anomaly
2658,normal
0,anomaly
2747,normal
328,normal
491,normal
0,anomaly
0,anomaly
0,anomaly
138,normal
0,anomaly
5421,normal
0,anomaly
1425,normal
1758,normal
491,normal
0,normal
10161,normal
0,anomaly
105,normal
942,normal
1425,normal
170,normal
0,anomaly
0,normal
3845,normal
16918,normal
1888,normal
0,anomaly
332,normal
0,anomaly
0,anomaly
1408,normal
0,anomaly
0,normal
105,normal
1213,normal
0,anomaly
0,anomaly
126,normal
525,normal
0,normal
0,anomaly
1615,normal
984,normal
0,anomaly
0,anomaly
0,normal
332,normal
132,normal
0,anomaly
64983,normal
0,anomaly
334,normal
0,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
4,normal
0,anomaly
0,anomaly
356,normal
0,anomaly
0,anomaly
0,anomaly
332,normal
256,normal
0,anomaly
8134,normal
105,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
1719,normal
1487,normal
0,anomaly
2448,normal
12712,normal
0,normal
0,anomaly
147,normal
0,anomaly
8314,anomaly
1274,normal
0,anomaly
16978,normal
329,normal
0,anomaly
0,normal
33,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
35040,normal
560,normal
0,anomaly
1357,normal
769,normal
747,normal
0,anomaly
4309,normal
3707,normal
0,normal
0,anomaly
1530,normal
133,normal
0,anomaly
0,anomaly
3222,normal
0,anomaly
4437,normal
0,anomaly
0,normal
424,normal
0,normal
42,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
48,normal
1415,normal
8314,anomaly
0,anomaly
0,anomaly
44,normal
0,anomaly
0,anomaly
0,anomaly
746,normal
261,normal
88,normal
0,anomaly
0,anomaly
4767,normal
0,anomaly
0,anomaly
130,normal
8314,anomaly
0,anomaly
0,normal
170,normal
0,anomaly
0,anomaly
765,normal
2251,normal
10726,normal
3718,normal
0,anomaly
0,anomaly
12471,normal
546,normal
88,normal
0,anomaly
146,normal
147,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
847,anomaly
8314,anomaly
0,anomaly
0,anomaly
0,anomaly
130,normal
511,normal
0,anomaly
0,anomaly
244,normal
0,anomaly
139,normal
0,anomaly
8921,normal
248,normal
184,normal
343,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
2635,normal
0,anomaly
0,anomaly
0,normal
942,normal
0,anomaly
0,anomaly
0,normal
321,normal
5975,normal
0,anomaly
0,anomaly
327,normal
0,anomaly
2663,normal
511,normal
0,anomaly
0,normal
561,normal
0,anomaly
0,normal
1490,normal
0,anomaly
2510,normal
421,normal
0,anomaly
0,anomaly
333,normal
774,normal
0,anomaly
329,normal
0,anomaly
331,normal
6402,normal
0,anomaly
0,anomaly
1713,normal
105,normal
22461,normal
0,normal
0,anomaly
1075,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
368,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
340,normal
0,anomaly
616,normal
11889,normal
520,normal
42,normal
334,normal
501,normal
534,normal
0,anomaly
7300,anomaly
0,anomaly
1680,normal
0,anomaly
5320,normal
1579,normal
461,normal
105,normal
6771,normal
0,anomaly
5019,normal
138,normal
0,anomaly
3370,normal
0,anomaly
288,normal
336,normal
9765,normal
753,normal
0,normal
0,anomaly
903,normal
12009,normal
3226,normal
132,normal
758,normal
390,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
185,normal
0,anomaly
326,normal
0,normal
914,normal
759,normal
0,anomaly
0,anomaly
0,anomaly
1860,normal
3594,normal
3834,normal
0,anomaly
71,normal
3081,normal
335,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
11390,normal
138,normal
0,anomaly
392,normal
128,normal
784,normal
105,normal
1798,normal
0,anomaly
0,anomaly
6912,normal
626,normal
0,anomaly
0,anomaly
0,normal
0,normal
0,anomaly
0,anomaly
8181,normal
0,normal
0,anomaly
0,anomaly
146,normal
17,normal
4486,normal
3542,normal
0,anomaly
924,normal
0,anomaly
0,anomaly
363,normal
0,anomaly
774,normal
105,normal
0,anomaly
0,anomaly
5175,normal
125,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
98,normal
0,anomaly
44,normal
0,anomaly
0,anomaly
12884,normal
491,normal
0,normal
115,normal
147,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
349,normal
2416,normal
329,normal
1497,normal
2683,normal
0,anomaly
331,normal
0,anomaly
0,anomaly
284,normal
0,anomaly
0,anomaly
3978,normal
0,anomaly
4152,normal
8314,anomaly
0,anomaly
15621,normal
332,normal
0,anomaly
25517,normal
391,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
6396,normal
0,anomaly
0,anomaly
147,normal
391,normal
1197,normal
0,anomaly
3433,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
69,normal
1075,normal
337,normal
0,anomaly
689,normal
0,anomaly
73,normal
0,anomaly
0,anomaly
75,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
2186,normal
0,anomaly
0,anomaly
903,normal
0,normal
0,anomaly
1529,normal
138,normal
307,normal
0,anomaly
0,anomaly
0,anomaly
585,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
4279,normal
0,normal
379,normal
682,normal
0,anomaly
75,normal
0,anomaly
0,anomaly
2450,anomaly
579,normal
0,anomaly
2920,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
140,normal
2451,anomaly
0,normal
0,anomaly
1462,normal
2880,normal
0,normal
1719,normal
0,anomaly
2118,normal
0,anomaly
0,anomaly
75,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
76,normal
950,normal
943,normal
2152,normal
0,anomaly
283,normal
79,normal
0,normal
147,normal
129,normal
0,anomaly
0,normal
1108,normal
798,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
332,normal
0,anomaly
0,anomaly
133,normal
0,anomaly
5931,normal
0,anomaly
0,anomaly
6452,normal
136,normal
0,anomaly
111,normal
0,anomaly
0,anomaly
441,normal
0,normal
0,anomaly
6726,normal
1564,normal
2714,normal
3368,normal
6329,normal
71,normal
134,normal
7897,normal
0,anomaly
0,anomaly
0,anomaly
9515,normal
0,anomaly
367,normal
1832,normal
105,normal
0,anomaly
0,anomaly
1380,normal
0,anomaly
267,normal
0,anomaly
179,anomaly
0,anomaly
8258,normal
337,normal
333,normal
0,normal
270,normal
674,normal
0,anomaly
0,anomaly
3973,normal
0,normal
0,anomaly
0,normal
2904,normal
0,anomaly
0,anomaly
2312,normal
0,anomaly
0,anomaly
42,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
96,normal
4152,normal
0,anomaly
128,normal
632,normal
0,normal
288,normal
888,normal
0,anomaly
0,anomaly
0,anomaly
1323,normal
4046,normal
1704,normal
1259,normal
4,normal
1279,normal
129,normal
145,normal
334,normal
351,normal
